GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0016241	regulation of macroautophagy	157	1	2.89	1	1	BP
GO:1903202	negative regulation of oxidative stress-...	37	1	0.68	1	1	BP
GO:2000701	glial cell-derived neurotrophic factor r...	1	1	0.02	1	1	BP
GO:0001649	osteoblast differentiation	109	9	2.01	1	1	BP
GO:2000702	regulation of fibroblast growth factor r...	1	1	0.02	1	1	BP
GO:2000703	negative regulation of fibroblast growth...	1	1	0.02	1	1	BP
GO:0006775	fat-soluble vitamin metabolic process	62	5	1.14	1	1	BP
GO:0030010	establishment of cell polarity	149	4	2.74	1	1	BP
GO:0040031	snRNA modification	6	1	0.11	1	1	BP
GO:0040032	post-embryonic body morphogenesis	5	1	0.09	1	1	BP
GO:0008542	visual learning	39	1	0.72	1	1	BP
GO:0008543	fibroblast growth factor receptor signal...	122	13	2.25	1	1	BP
GO:0006720	isoprenoid metabolic process	82	1	1.51	1	1	BP
GO:0040037	negative regulation of fibroblast growth...	18	4	0.33	1	1	BP
GO:0016236	macroautophagy	242	1	4.46	1	1	BP
GO:0006721	terpenoid metabolic process	65	1	1.2	1	1	BP
GO:1902105	regulation of leukocyte differentiation	156	11	2.87	1	1	BP
GO:1902106	negative regulation of leukocyte differe...	40	5	0.74	1	1	BP
GO:1902107	positive regulation of leukocyte differe...	89	4	1.64	1	1	BP
GO:0016239	positive regulation of macroautophagy	63	1	1.16	1	1	BP
GO:0030041	actin filament polymerization	111	1	2.04	1	1	BP
GO:0030042	actin filament depolymerization	21	1	0.39	1	1	BP
GO:1904892	regulation of STAT cascade	103	6	1.9	1	1	BP
GO:0021695	cerebellar cortex development	35	1	0.64	1	1	BP
GO:1904893	negative regulation of STAT cascade	53	1	0.98	1	1	BP
GO:0020028	endocytic hemoglobin import	27	1	0.5	1	1	BP
GO:0035107	appendage morphogenesis	340	21	6.26	1	1	BP
GO:1904894	positive regulation of STAT cascade	59	6	1.09	1	1	BP
GO:0035108	limb morphogenesis	116	14	2.14	1	1	BP
GO:0030048	actin filament-based movement	96	4	1.77	1	1	BP
GO:0048560	establishment of anatomical structure or...	5	3	0.09	1	1	BP
GO:0048562	embryonic organ morphogenesis	295	22	5.43	1	1	BP
GO:0048563	post-embryonic animal organ morphogenesi...	327	8	6.02	1	1	BP
GO:0048566	embryonic digestive tract development	52	3	0.96	1	1	BP
GO:2001023	regulation of response to drug	109	5	2.01	1	1	BP
GO:2001024	negative regulation of response to drug	26	1	0.48	1	1	BP
GO:2001028	positive regulation of endothelial cell ...	27	5	0.5	1	1	BP
GO:1905040	otic placode development	2	1	0.04	1	1	BP
GO:1903792	negative regulation of anion transport	29	1	0.53	1	1	BP
GO:1903793	positive regulation of anion transport	49	1	0.9	1	1	BP
GO:0030038	contractile actin filament bundle assemb...	70	3	1.29	1	1	BP
GO:0031668	cellular response to extracellular stimu...	245	6	4.51	1	1	BP
GO:0031669	cellular response to nutrient levels	229	5	4.22	1	1	BP
GO:1905048	regulation of metallopeptidase activity	14	2	0.26	1	1	BP
GO:1905049	negative regulation of metallopeptidase ...	10	2	0.18	1	1	BP
GO:2001014	regulation of skeletal muscle cell diffe...	13	2	0.24	1	1	BP
GO:0031650	regulation of heat generation	10	1	0.18	1	1	BP
GO:2001016	positive regulation of skeletal muscle c...	5	2	0.09	1	1	BP
GO:0031652	positive regulation of heat generation	10	1	0.18	1	1	BP
GO:0016201	synaptic target inhibition	12	2	0.22	1	1	BP
GO:0040003	chitin-based cuticle development	47	3	0.87	1	1	BP
GO:0016202	regulation of striated muscle tissue dev...	138	6	2.54	1	1	BP
GO:0040005	chitin-based cuticle attachment to epith...	9	1	0.17	1	1	BP
GO:0016203	muscle attachment	58	4	1.07	1	1	BP
GO:0016204	determination of muscle attachment site	7	1	0.13	1	1	BP
GO:0006732	coenzyme metabolic process	349	2	6.43	1	1	BP
GO:1905037	autophagosome organization	95	1	1.75	1	1	BP
GO:0006733	oxidoreduction coenzyme metabolic proces...	167	2	3.07	1	1	BP
GO:0006734	NADH metabolic process	28	1	0.52	1	1	BP
GO:0035290	trunk segmentation	29	1	0.53	1	1	BP
GO:1905039	carboxylic acid transmembrane transport	121	1	2.23	1	1	BP
GO:0006735	NADH regeneration	12	1	0.22	1	1	BP
GO:0048588	developmental cell growth	299	12	5.5	1	1	BP
GO:2001044	regulation of integrin-mediated signalin...	12	1	0.22	1	1	BP
GO:0035295	tube development	1240	50	22.83	1	1	BP
GO:2001046	positive regulation of integrin-mediated...	9	1	0.17	1	1	BP
GO:0035296	regulation of tube diameter	163	3	3	1	1	BP
GO:0048570	notochord morphogenesis	12	3	0.22	1	1	BP
GO:0010042	response to manganese ion	38	3	0.7	1	1	BP
GO:0010043	response to zinc ion	43	1	0.79	1	1	BP
GO:0030001	metal ion transport	523	12	9.63	1	1	BP
GO:2001035	regulation of tongue muscle cell differe...	2	2	0.04	1	1	BP
GO:0030003	cellular cation homeostasis	443	15	8.16	1	1	BP
GO:0098693	regulation of synaptic vesicle cycle	41	1	0.75	1	1	BP
GO:2000864	regulation of estradiol secretion	4	1	0.07	1	1	BP
GO:0048524	positive regulation of viral process	59	1	1.09	1	1	BP
GO:0031620	regulation of fever generation	7	1	0.13	1	1	BP
GO:0010039	response to iron ion	32	1	0.59	1	1	BP
GO:0031623	receptor internalization	58	1	1.07	1	1	BP
GO:1904888	cranial skeletal system development	80	10	1.47	1	1	BP
GO:1905005	regulation of epithelial to mesenchymal ...	4	1	0.07	1	1	BP
GO:0048514	blood vessel morphogenesis	371	20	6.83	1	1	BP
GO:0035262	gonad morphogenesis	37	1	0.68	1	1	BP
GO:0035264	multicellular organism growth	251	5	4.62	1	1	BP
GO:0035265	organ growth	186	8	3.42	1	1	BP
GO:0014911	positive regulation of smooth muscle cel...	39	2	0.72	1	1	BP
GO:0014912	negative regulation of smooth muscle cel...	14	1	0.26	1	1	BP
GO:1901163	regulation of trophoblast cell migration	11	2	0.2	1	1	BP
GO:0048545	response to steroid hormone	286	14	5.27	1	1	BP
GO:1901164	negative regulation of trophoblast cell ...	6	2	0.11	1	1	BP
GO:1901166	neural crest cell migration involved in ...	18	1	0.33	1	1	BP
GO:0021627	olfactory nerve morphogenesis	16	3	0.29	1	1	BP
GO:0031644	regulation of neurological system proces...	152	4	2.8	1	1	BP
GO:2000870	regulation of progesterone secretion	5	2	0.09	1	1	BP
GO:0031646	positive regulation of neurological syst...	96	1	1.77	1	1	BP
GO:0048532	anatomical structure arrangement	85	2	1.56	1	1	BP
GO:0007593	chitin-based cuticle sclerotization	19	2	0.35	1	1	BP
GO:1902284	neuron projection extension involved in ...	66	4	1.22	1	1	BP
GO:0010001	glial cell differentiation	198	11	3.65	1	1	BP
GO:0031649	heat generation	16	1	0.29	1	1	BP
GO:1902285	semaphorin-plexin signaling pathway invo...	18	1	0.33	1	1	BP
GO:0007595	lactation	32	1	0.59	1	1	BP
GO:0010002	cardioblast differentiation	51	4	0.94	1	1	BP
GO:0007596	blood coagulation	216	7	3.98	1	1	BP
GO:1902287	semaphorin-plexin signaling pathway invo...	2	1	0.04	1	1	BP
GO:0010004	gastrulation involving germ band extensi...	35	4	0.64	1	1	BP
GO:0021610	facial nerve morphogenesis	22	1	0.41	1	1	BP
GO:0007599	hemostasis	218	7	4.01	1	1	BP
GO:0035282	segmentation	348	12	6.41	1	1	BP
GO:0035283	central nervous system segmentation	12	3	0.22	1	1	BP
GO:0046717	acid secretion	93	3	1.71	1	1	BP
GO:1903725	regulation of phospholipid metabolic pro...	66	4	1.22	1	1	BP
GO:0031638	zymogen activation	37	2	0.68	1	1	BP
GO:0031639	plasminogen activation	15	1	0.28	1	1	BP
GO:1903727	positive regulation of phospholipid meta...	42	4	0.77	1	1	BP
GO:1902275	regulation of chromatin organization	148	1	2.72	1	1	BP
GO:0006892	post-Golgi vesicle-mediated transport	97	1	1.79	1	1	BP
GO:0098656	anion transmembrane transport	229	2	4.22	1	1	BP
GO:1901184	regulation of ERBB signaling pathway	89	2	1.64	1	1	BP
GO:2000826	regulation of heart morphogenesis	43	3	0.79	1	1	BP
GO:0035270	endocrine system development	113	5	2.08	1	1	BP
GO:0006896	Golgi to vacuole transport	16	1	0.29	1	1	BP
GO:2000828	regulation of parathyroid hormone secret...	14	3	0.26	1	1	BP
GO:0035272	exocrine system development	150	11	2.76	1	1	BP
GO:0098659	inorganic cation import across plasma me...	27	1	0.5	1	1	BP
GO:0045216	cell-cell junction organization	194	6	3.57	1	1	BP
GO:0021648	vestibulocochlear nerve morphogenesis	19	1	0.35	1	1	BP
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvat...	20	1	0.37	1	1	BP
GO:1904847	regulation of cell chemotaxis to fibrobl...	25	4	0.46	1	1	BP
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvat...	19	1	0.35	1	1	BP
GO:1904849	positive regulation of cell chemotaxis t...	18	3	0.33	1	1	BP
GO:0097553	calcium ion transmembrane import into cy...	77	1	1.42	1	1	BP
GO:0035220	wing disc development	259	8	4.77	1	1	BP
GO:0035222	wing disc pattern formation	46	1	0.85	1	1	BP
GO:0021636	trigeminal nerve morphogenesis	4	1	0.07	1	1	BP
GO:0007560	imaginal disc morphogenesis	316	8	5.82	1	1	BP
GO:0008654	phospholipid biosynthetic process	285	6	5.25	1	1	BP
GO:0007562	eclosion	11	1	0.2	1	1	BP
GO:0007563	regulation of eclosion	4	1	0.07	1	1	BP
GO:0007566	embryo implantation	45	2	0.83	1	1	BP
GO:0007569	cell aging	81	3	1.49	1	1	BP
GO:0035215	genital disc development	37	1	0.68	1	1	BP
GO:0014902	myotube differentiation	121	3	2.23	1	1	BP
GO:0007552	metamorphosis	381	8	7.01	1	1	BP
GO:2000831	regulation of steroid hormone secretion	9	2	0.17	1	1	BP
GO:2000833	positive regulation of steroid hormone s...	7	2	0.13	1	1	BP
GO:0014909	smooth muscle cell migration	72	4	1.33	1	1	BP
GO:0097577	sequestering of iron ion	5	2	0.09	1	1	BP
GO:0006869	lipid transport	252	5	4.64	1	1	BP
GO:0035249	synaptic transmission, glutamatergic	56	2	1.03	1	1	BP
GO:1902235	regulation of endoplasmic reticulum stre...	27	1	0.5	1	1	BP
GO:0007586	digestion	72	2	1.33	1	1	BP
GO:1902236	negative regulation of endoplasmic retic...	18	1	0.33	1	1	BP
GO:0046700	heterocycle catabolic process	531	5	9.78	1	1	BP
GO:0007589	body fluid secretion	73	3	1.34	1	1	BP
GO:0021602	cranial nerve morphogenesis	61	6	1.12	1	1	BP
GO:0021603	cranial nerve formation	15	3	0.28	1	1	BP
GO:0097529	myeloid leukocyte migration	75	6	1.38	1	1	BP
GO:0021604	cranial nerve structural organization	34	1	0.63	1	1	BP
GO:0043966	histone H3 acetylation	50	1	0.92	1	1	BP
GO:0035239	tube morphogenesis	973	46	17.91	1	1	BP
GO:1904806	regulation of protein oxidation	6	1	0.11	1	1	BP
GO:0008625	extrinsic apoptotic signaling pathway vi...	57	4	1.05	1	1	BP
GO:0006882	cellular zinc ion homeostasis	17	1	0.31	1	1	BP
GO:1901135	carbohydrate derivative metabolic proces...	912	10	16.79	1	1	BP
GO:1901136	carbohydrate derivative catabolic proces...	144	2	2.65	1	1	BP
GO:1901137	carbohydrate derivative biosynthetic pro...	543	6	10	1	1	BP
GO:0043954	cellular component maintenance	49	1	0.9	1	1	BP
GO:0007522	visceral muscle development	35	3	0.64	1	1	BP
GO:0007523	larval visceral muscle development	31	3	0.57	1	1	BP
GO:1903706	regulation of hemopoiesis	260	11	4.79	1	1	BP
GO:1903707	negative regulation of hemopoiesis	69	5	1.27	1	1	BP
GO:1903708	positive regulation of hemopoiesis	110	4	2.03	1	1	BP
GO:0006873	cellular ion homeostasis	462	15	8.51	1	1	BP
GO:0007527	adult somatic muscle development	7	1	0.13	1	1	BP
GO:0009395	phospholipid catabolic process	21	1	0.39	1	1	BP
GO:0006874	cellular calcium ion homeostasis	312	11	5.74	1	1	BP
GO:0007528	neuromuscular junction development	263	15	4.84	1	1	BP
GO:0006875	cellular metal ion homeostasis	393	15	7.24	1	1	BP
GO:0007512	adult heart development	20	2	0.37	1	1	BP
GO:0008645	hexose transmembrane transport	99	5	1.82	1	1	BP
GO:0097530	granulocyte migration	58	2	1.07	1	1	BP
GO:0006820	anion transport	449	7	8.27	1	1	BP
GO:0006821	chloride transport	69	1	1.27	1	1	BP
GO:0046890	regulation of lipid biosynthetic process	160	6	2.95	1	1	BP
GO:0043970	histone H3-K9 acetylation	13	1	0.24	1	1	BP
GO:0006825	copper ion transport	17	1	0.31	1	1	BP
GO:0007519	skeletal muscle tissue development	154	7	2.84	1	1	BP
GO:0006829	zinc ion transport	25	1	0.46	1	1	BP
GO:0035206	regulation of hemocyte proliferation	26	1	0.48	1	1	BP
GO:0008631	intrinsic apoptotic signaling pathway in...	38	1	0.7	1	1	BP
GO:0046898	response to cycloheximide	8	1	0.15	1	1	BP
GO:0048660	regulation of smooth muscle cell prolife...	122	8	2.25	1	1	BP
GO:0048661	positive regulation of smooth muscle cel...	90	6	1.66	1	1	BP
GO:0048662	negative regulation of smooth muscle cel...	21	2	0.39	1	1	BP
GO:0006811	ion transport	1021	22	18.8	1	1	BP
GO:0048663	neuron fate commitment	98	2	1.8	1	1	BP
GO:0008637	apoptotic mitochondrial changes	91	4	1.68	1	1	BP
GO:0006812	cation transport	716	16	13.18	1	1	BP
GO:0006813	potassium ion transport	124	1	2.28	1	1	BP
GO:0006814	sodium ion transport	142	3	2.61	1	1	BP
GO:0048666	neuron development	1300	54	23.93	1	1	BP
GO:0007548	sex differentiation	332	21	6.11	1	1	BP
GO:0048667	cell morphogenesis involved in neuron di...	807	39	14.86	1	1	BP
GO:0007549	dosage compensation	35	2	0.64	1	1	BP
GO:0048668	collateral sprouting	44	1	0.81	1	1	BP
GO:0006817	phosphate ion transport	26	4	0.48	1	1	BP
GO:1903891	regulation of ATF6-mediated unfolded pro...	3	1	0.06	1	1	BP
GO:1903894	regulation of IRE1-mediated unfolded pro...	10	1	0.18	1	1	BP
GO:1990910	response to hypobaric hypoxia	8	1	0.15	1	1	BP
GO:0098609	cell-cell adhesion	449	18	8.27	1	1	BP
GO:0048680	positive regulation of axon regeneration	36	1	0.66	1	1	BP
GO:0048681	negative regulation of axon regeneration	56	3	1.03	1	1	BP
GO:0048683	regulation of collateral sprouting of in...	3	1	0.06	1	1	BP
GO:0006836	neurotransmitter transport	217	3	3.99	1	1	BP
GO:0060390	regulation of SMAD protein signal transd...	14	1	0.26	1	1	BP
GO:0060392	negative regulation of SMAD protein sign...	2	1	0.04	1	1	BP
GO:0060394	negative regulation of pathway-restricte...	6	1	0.11	1	1	BP
GO:0035799	ureter maturation	5	1	0.09	1	1	BP
GO:0043949	regulation of cAMP-mediated signaling	25	1	0.46	1	1	BP
GO:0048670	regulation of collateral sprouting	21	1	0.39	1	1	BP
GO:0048671	negative regulation of collateral sprout...	18	1	0.33	1	1	BP
GO:0048673	collateral sprouting of intact axon in r...	3	1	0.06	1	1	BP
GO:1901292	nucleoside phosphate catabolic process	130	2	2.39	1	1	BP
GO:1901293	nucleoside phosphate biosynthetic proces...	299	2	5.5	1	1	BP
GO:0048675	axon extension	183	8	3.37	1	1	BP
GO:0046851	negative regulation of bone remodeling	4	1	0.07	1	1	BP
GO:0048678	response to axon injury	220	14	4.05	1	1	BP
GO:0045765	regulation of angiogenesis	155	9	2.85	1	1	BP
GO:0045766	positive regulation of angiogenesis	94	7	1.73	1	1	BP
GO:0007501	mesodermal cell fate specification	44	3	0.81	1	1	BP
GO:0070365	hepatocyte differentiation	10	1	0.18	1	1	BP
GO:0070366	regulation of hepatocyte differentiation	3	1	0.06	1	1	BP
GO:1903867	extraembryonic membrane development	7	1	0.13	1	1	BP
GO:0007506	gonadal mesoderm development	19	3	0.35	1	1	BP
GO:0046880	regulation of follicle-stimulating hormo...	4	1	0.07	1	1	BP
GO:0007508	larval heart development	9	2	0.17	1	1	BP
GO:0007509	mesoderm migration involved in gastrulat...	23	3	0.42	1	1	BP
GO:0046884	follicle-stimulating hormone secretion	4	1	0.07	1	1	BP
GO:0046887	positive regulation of hormone secretion	128	7	2.36	1	1	BP
GO:0046888	negative regulation of hormone secretion	76	3	1.4	1	1	BP
GO:1904585	response to putrescine	4	1	0.07	1	1	BP
GO:0046889	positive regulation of lipid biosyntheti...	64	2	1.18	1	1	BP
GO:2000551	regulation of T-helper 2 cell cytokine p...	4	1	0.07	1	1	BP
GO:0006801	superoxide metabolic process	51	1	0.94	1	1	BP
GO:0097696	STAT cascade	109	6	2.01	1	1	BP
GO:0048619	embryonic hindgut morphogenesis	44	2	0.81	1	1	BP
GO:0035766	cell chemotaxis to fibroblast growth fac...	25	4	0.46	1	1	BP
GO:0060363	cranial suture morphogenesis	19	3	0.35	1	1	BP
GO:0046877	regulation of saliva secretion	14	1	0.26	1	1	BP
GO:0035768	endothelial cell chemotaxis to fibroblas...	25	4	0.46	1	1	BP
GO:0046879	hormone secretion	265	12	4.88	1	1	BP
GO:0048640	negative regulation of developmental gro...	178	14	3.28	1	1	BP
GO:0015791	polyol transport	5	1	0.09	1	1	BP
GO:0048641	regulation of skeletal muscle tissue dev...	37	2	0.68	1	1	BP
GO:0015793	glycerol transport	3	1	0.06	1	1	BP
GO:0048643	positive regulation of skeletal muscle t...	20	2	0.37	1	1	BP
GO:0048644	muscle organ morphogenesis	86	10	1.58	1	1	BP
GO:0048645	animal organ formation	120	12	2.21	1	1	BP
GO:0043900	regulation of multi-organism process	467	10	8.6	1	1	BP
GO:0043901	negative regulation of multi-organism pr...	168	7	3.09	1	1	BP
GO:0043902	positive regulation of multi-organism pr...	179	3	3.3	1	1	BP
GO:0060350	endochondral bone morphogenesis	54	6	0.99	1	1	BP
GO:0043903	regulation of symbiosis, encompassing mu...	166	2	3.06	1	1	BP
GO:0060351	cartilage development involved in endoch...	20	2	0.37	1	1	BP
GO:0070372	regulation of ERK1 and ERK2 cascade	145	9	2.67	1	1	BP
GO:0070373	negative regulation of ERK1 and ERK2 cas...	49	2	0.9	1	1	BP
GO:0070374	positive regulation of ERK1 and ERK2 cas...	86	6	1.58	1	1	BP
GO:0060359	response to ammonium ion	152	7	2.8	1	1	BP
GO:0048634	regulation of muscle organ development	144	6	2.65	1	1	BP
GO:0048635	negative regulation of muscle organ deve...	41	1	0.75	1	1	BP
GO:0048636	positive regulation of muscle organ deve...	78	5	1.44	1	1	BP
GO:0045723	positive regulation of fatty acid biosyn...	17	1	0.31	1	1	BP
GO:0060384	innervation	56	8	1.03	1	1	BP
GO:0060385	axonogenesis involved in innervation	38	7	0.7	1	1	BP
GO:1903825	organic acid transmembrane transport	121	1	2.23	1	1	BP
GO:0006590	thyroid hormone generation	8	1	0.15	1	1	BP
GO:0060389	pathway-restricted SMAD protein phosphor...	34	5	0.63	1	1	BP
GO:1903827	regulation of cellular protein localizat...	372	3	6.85	1	1	BP
GO:1903828	negative regulation of cellular protein ...	93	1	1.71	1	1	BP
GO:1903829	positive regulation of cellular protein ...	226	1	4.16	1	1	BP
GO:0035773	insulin secretion involved in cellular r...	58	1	1.07	1	1	BP
GO:0046847	filopodium assembly	76	5	1.4	1	1	BP
GO:0046849	bone remodeling	95	6	1.75	1	1	BP
GO:2000510	positive regulation of dendritic cell ch...	11	2	0.2	1	1	BP
GO:2000514	regulation of CD4-positive, alpha-beta T...	14	3	0.26	1	1	BP
GO:2000515	negative regulation of CD4-positive, alp...	9	2	0.17	1	1	BP
GO:0015766	disaccharide transport	2	1	0.04	1	1	BP
GO:0045740	positive regulation of DNA replication	50	3	0.92	1	1	BP
GO:0046834	lipid phosphorylation	83	5	1.53	1	1	BP
GO:0035725	sodium ion transmembrane transport	117	3	2.15	1	1	BP
GO:0045743	positive regulation of fibroblast growth...	15	3	0.28	1	1	BP
GO:0060323	head morphogenesis	37	4	0.68	1	1	BP
GO:1903840	response to arsenite(3-)	4	1	0.07	1	1	BP
GO:0070341	fat cell proliferation	5	1	0.09	1	1	BP
GO:1903842	response to arsenite ion	4	1	0.07	1	1	BP
GO:0035728	response to hepatocyte growth factor	26	2	0.48	1	1	BP
GO:0060325	face morphogenesis	27	4	0.5	1	1	BP
GO:0060326	cell chemotaxis	132	12	2.43	1	1	BP
GO:1903843	cellular response to arsenite ion	4	1	0.07	1	1	BP
GO:0070344	regulation of fat cell proliferation	5	1	0.09	1	1	BP
GO:1903844	regulation of cellular response to trans...	78	3	1.44	1	1	BP
GO:0070345	negative regulation of fat cell prolifer...	4	1	0.07	1	1	BP
GO:1903845	negative regulation of cellular response...	34	2	0.63	1	1	BP
GO:2000542	negative regulation of gastrulation	18	4	0.33	1	1	BP
GO:1901222	regulation of NIK/NF-kappaB signaling	73	4	1.34	1	1	BP
GO:2000544	regulation of endothelial cell chemotaxi...	25	4	0.46	1	1	BP
GO:2000546	positive regulation of endothelial cell ...	18	3	0.33	1	1	BP
GO:0035710	CD4-positive, alpha-beta T cell activati...	27	3	0.5	1	1	BP
GO:0002920	regulation of humoral immune response	60	1	1.1	1	1	BP
GO:0002922	positive regulation of humoral immune re...	26	1	0.48	1	1	BP
GO:0048608	reproductive structure development	456	33	8.39	1	1	BP
GO:0045730	respiratory burst	20	1	0.37	1	1	BP
GO:0045732	positive regulation of protein catabolic...	217	3	3.99	1	1	BP
GO:1903831	signal transduction involved in cellular...	8	1	0.15	1	1	BP
GO:0060317	cardiac epithelial to mesenchymal transi...	17	1	0.31	1	1	BP
GO:1902742	apoptotic process involved in developmen...	50	2	0.92	1	1	BP
GO:0019395	fatty acid oxidation	81	1	1.49	1	1	BP
GO:0060319	primitive erythrocyte differentiation	5	1	0.09	1	1	BP
GO:1902746	regulation of lens fiber cell differenti...	2	1	0.04	1	1	BP
GO:1901213	regulation of transcription from RNA pol...	15	1	0.28	1	1	BP
