gene1	gene2	relationship	orthogroup1	orthogroup2
Xesp_005361	Nvec_v1g86806	ortholog_int	TEA.HG1.0:like:TEAD1/TEAD2/TEAD3/TEAD4:likeclu:1	TEA.HG1.0:like:TEAD1/TEAD2/TEAD3/TEAD4:likeclu:1
Xesp_005493	Nvec_v1g86916	ortholog_int	HSF.HG1.6:HSF1/HSF2/HSF4	HSF.HG1.6:HSF1/HSF2/HSF4
Hvul_g10740_1	Nvec_v1g86916	ortholog_int	HSF.HG1.6:HSF1/HSF2/HSF4	HSF.HG1.6:HSF1/HSF2/HSF4
Xesp_025608	Nvec_v1g86916	ortholog_int	HSF.HG1.6:HSF1/HSF2/HSF4	HSF.HG1.6:HSF1/HSF2/HSF4
Spis_XP_022809245_1	Nvec_v1g86952	outparalog_ext	bZIP.HG2.1:MAFF/MAFG/MAFK	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Nvec_v1g99714	Nvec_v1g86952	inparalog_ext	bZIP.HG2.1:MAFF/MAFG/MAFK	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Hvul_g16628_1	Nvec_v1g86952	outparalog_ext	bZIP.HG2.0:MAF/MAFA/MAFB/NRL	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Nvec_v1g18367	Nvec_v1g86952	inparalog_int	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Hvul_g18364_1	Nvec_v1g86952	outparalog_ext	bZIP.HG2.1:MAFF/MAFG/MAFK	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Xesp_002737	Nvec_v1g86952	outparalog_ext	bZIP.HG2.1:MAFF/MAFG/MAFK	bZIP.HG2.4:like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL:likeclu:0/1
Hvul_g12909_1	Nvec_v1g86955	ortholog_int	IRF.HG1.1:IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF.HG1.1:IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Hvul_g12906_1	Nvec_v1g86955	ortholog_int	IRF.HG1.1:IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF.HG1.1:IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_v1g105457	Nvec_v1g87244	inparalog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Hvul_g5358_1	Nvec_v1g87244	ortholog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Xesp_020666	Nvec_v1g87244	outparalog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Hvul_g5370_1	Nvec_v1g87244	ortholog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Spis_XP_022803439_1	Nvec_v1g87244	outparalog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Xesp_020667	Nvec_v1g87244	outparalog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Spis_XP_022789396_1	Nvec_v1g87244	outparalog_int	HMGbox_Sox.HG2.9:HMG20A/HMG20B	HMGbox_Sox.HG2.9:HMG20A/HMG20B
Nvec_v1g150375	Nvec_v1g87565	inparalog_int	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16
Spis_XP_022801779_1	Nvec_v1g87565	outparalog_int	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16
Nvec_v1g39846	Nvec_v1g87565	inparalog_int	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16	bZIP.HG1.11:like:DBP/HLF/NFIL3/TEF:likeclu:12/16
Hvul_g24893_1	Nvec_v1g88215	ortholog_int	NFYB_NFYC.HG4.0:NFYB	NFYB_NFYC.HG4.0:NFYB
Hvul_g24976_1	Nvec_v1g88472	ortholog_int	HMGbox_Sox.HG2.16:TFAM	HMGbox_Sox.HG2.16:TFAM
Xesp_012145	Nvec_v1g88472	ortholog_int	HMGbox_Sox.HG2.16:TFAM	HMGbox_Sox.HG2.16:TFAM
Xesp_011808	Nvec_v1g88569	ortholog_int	Forkhead.HG1.11:FOXG1	Forkhead.HG1.11:FOXG1
Xesp_010637	Nvec_v1g88753	ortholog_int	T-box.HG1.0:TBX15/TBX18/TBX20/TBX22	T-box.HG1.0:TBX15/TBX18/TBX20/TBX22
Xesp_010138	Nvec_v1g89029	ortholog_int	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6
Hvul_g18245_1	Nvec_v1g89029	outparalog_int	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6
Hvul_g6880_1	Nvec_v1g89029	ortholog_int	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6	Homeodomains.HG4.2:ANTP_DLX1/ANTP_DLX2/ANTP_DLX3/ANTP_DLX4/ANTP_DLX5/ANTP_DLX6
Spis_XP_022796599_1	Nvec_v1g8907	outparalog_int	Homeodomains.HG5.6:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Homeodomains.HG5.6:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15
Nvec_v1g171510	Nvec_v1g89106	inparalog_int	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23
Nvec_v1g52811	Nvec_v1g89106	inparalog_int	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23
Nvec_v1g6843	Nvec_v1g89106	inparalog_int	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23
Spis_XP_022784356_1	Nvec_v1g89106	outparalog_int	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23
Nvec_v1g20538	Nvec_v1g89106	inparalog_int	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23	zf-C2H2.HG4.8:like:MTF1/ZNF70/ZNF76/ZNF143/ZNF410/ZNF697:likeclu:10/14/20/23
Hvul_g3847_1	Nvec_v1g8923	ortholog_int	Doublesex_DM.HG1.13:like:DMRT1/DMRT3/DMRTA1/DMRTA2/DMRTC2:likeclu:14/17/18	Doublesex_DM.HG1.13:like:DMRT1/DMRT3/DMRTA1/DMRTA2/DMRTC2:likeclu:14/17/18
Nvec_v1g19862	Nvec_v1g8923	inparalog_int	Doublesex_DM.HG1.13:like:DMRT1/DMRT3/DMRTA1/DMRTA2/DMRTC2:likeclu:14/17/18	Doublesex_DM.HG1.13:like:DMRT1/DMRT3/DMRTA1/DMRTA2/DMRTC2:likeclu:14/17/18
Spis_XP_022808660_1	Nvec_v1g89471	ortholog_int	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G
Xesp_005422	Nvec_v1g89471	ortholog_int	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G
Hvul_g23189_1	Nvec_v1g89471	ortholog_int	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G	zf-C4_Nuclear_receptors.HG1.17:HNF4A/HNF4G
Nvec_v1g241767	Nvec_v1g89862	inparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Hvul_g2328_1	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Hvul_g1450_1	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Xesp_000397	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Xesp_002643	Nvec_v1g89862	ortholog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Spis_XP_022784946_1	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Nvec_v1g238589	Nvec_v1g89862	inparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Spis_XP_022783289_1	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Nvec_v1g126097	Nvec_v1g89862	inparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Nvec_v1g95962	Nvec_v1g89862	inparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Xesp_021391	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Spis_XP_022808057_1	Nvec_v1g89862	ortholog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Spis_XP_022788336_1	Nvec_v1g89862	outparalog_int	bZIP.HG4.1:JUN/JUNB/JUND	bZIP.HG4.1:JUN/JUNB/JUND
Xesp_002338	Nvec_v1g90179	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Xesp_002339	Nvec_v1g90179	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Spis_XP_022802009_1	Nvec_v1g90179	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Xesp_002341	Nvec_v1g90179	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Nvec_v1g84066	Nvec_v1g90179	inparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Nvec_v1g90179	Nvec_v1g90196	inparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Xesp_002341	Nvec_v1g90196	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Xesp_002338	Nvec_v1g90196	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Nvec_v1g84066	Nvec_v1g90196	inparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Spis_XP_022802009_1	Nvec_v1g90196	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Xesp_002339	Nvec_v1g90196	outparalog_int	zf-C2H2.HG5.17:PRDM6	zf-C2H2.HG5.17:PRDM6
Spis_XP_022783126_1	Nvec_v1g90352	ortholog_int	HLH.HG1.31:LYL1/TAL1/TAL2	HLH.HG1.31:LYL1/TAL1/TAL2
Nvec_v1g200659	Nvec_v1g90352	inparalog_int	HLH.HG1.31:LYL1/TAL1/TAL2	HLH.HG1.31:LYL1/TAL1/TAL2
Spis_XP_022783047_1	Nvec_v1g90352	outparalog_int	HLH.HG1.31:LYL1/TAL1/TAL2	HLH.HG1.31:LYL1/TAL1/TAL2
Nvec_v1g39779	Nvec_v1g90531	inparalog_int	MBD.HG1.5:MBD4	MBD.HG1.5:MBD4
Spis_XP_022799611_1	Nvec_v1g90531	ortholog_int	MBD.HG1.5:MBD4	MBD.HG1.5:MBD4
Nvec_v1g174238	Nvec_v1g9068	inparalog_int	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB
Xesp_021788	Nvec_v1g9068	ortholog_int	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB
Hvul_g31199_1	Nvec_v1g9068	ortholog_int	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB	RHD_Rel.HG1.0:NFKB1/NFKB2/REL/RELA/RELB
Spis_XP_022804023_1	Nvec_v1g90956	outparalog_int	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3
Spis_XP_022804770_1	Nvec_v1g90956	ortholog_int	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3
Spis_XP_022804634_1	Nvec_v1g90956	outparalog_int	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3
Xesp_009183	Nvec_v1g90956	ortholog_int	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3	Homeodomains.HG3.8:ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3
Hvul_g10051_1	Nvec_v1g91593	ortholog_int	Homeodomains.HG3.20:ANTP_GSX1/ANTP_GSX2	Homeodomains.HG3.20:ANTP_GSX1/ANTP_GSX2
Xesp_015649	Nvec_v1g91593	ortholog_int	Homeodomains.HG3.20:ANTP_GSX1/ANTP_GSX2	Homeodomains.HG3.20:ANTP_GSX1/ANTP_GSX2
Xesp_013545	Nvec_v1g91847	ortholog_int	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15
Xesp_013549	Nvec_v1g91847	ortholog_int	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15
Nvec_v1g117688	Nvec_v1g91847	inparalog_int	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15	Homeodomains.HG5.13:like:ANTP_EMX1/ANTP_EMX2/ANTP_VAX1/ANTP_VAX2:likeclu:8/15
Hvul_g30963_1	Nvec_v1g91926	ortholog_int	ARID_BRIGHT.HG1.4:ARID3A/ARID3B/ARID3C	ARID_BRIGHT.HG1.4:ARID3A/ARID3B/ARID3C
Xesp_003167	Nvec_v1g91926	ortholog_int	ARID_BRIGHT.HG1.4:ARID3A/ARID3B/ARID3C	ARID_BRIGHT.HG1.4:ARID3A/ARID3B/ARID3C
Xesp_022738	Nvec_v1g91940	outparalog_ext	zf-C2H2.HG9.6:ZNF771	zf-C2H2.HG9.5:like:ZNF771:likeclu:6
Spis_XP_022780929_1	Nvec_v1g91940	outparalog_ext	zf-C2H2.HG9.6:ZNF771	zf-C2H2.HG9.5:like:ZNF771:likeclu:6
Nvec_v1g47103	Nvec_v1g92283	inparalog_int	IRF.HG1.4:IRF1/IRF2	IRF.HG1.4:IRF1/IRF2
Spis_XP_022806069_1	Nvec_v1g92283	outparalog_int	IRF.HG1.4:IRF1/IRF2	IRF.HG1.4:IRF1/IRF2
Xesp_002758	Nvec_v1g92283	ortholog_int	IRF.HG1.4:IRF1/IRF2	IRF.HG1.4:IRF1/IRF2
Nvec_v1g141683	Nvec_v1g92283	inparalog_int	IRF.HG1.4:IRF1/IRF2	IRF.HG1.4:IRF1/IRF2
Nvec_v1g69041	Nvec_v1g92347	inparalog_int	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB
Nvec_v1g233675	Nvec_v1g92347	inparalog_int	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB
Spis_XP_022783917_1	Nvec_v1g92347	outparalog_int	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB
Spis_XP_022790518_1	Nvec_v1g92347	outparalog_int	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB
Spis_XP_022800822_1	Nvec_v1g92347	outparalog_int	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB	Homeodomains.HG12.1:PRD_DUX4/PRD_DUXA/PRD_DUXB
Xesp_004344	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Spis_XP_022791471_1	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Hvul_g12434_1	Nvec_v1g92405	ortholog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004222	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Nvec_v1g95374	Nvec_v1g92405	inparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Nvec_v1g201692	Nvec_v1g92405	inparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004218	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004350	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004345	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004349	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004250	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Hvul_g12442_1	Nvec_v1g92405	ortholog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Hvul_g12439_1	Nvec_v1g92405	ortholog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004352	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Spis_XP_022784487_1	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004347	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004348	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Nvec_v1g47573	Nvec_v1g92405	inparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004217	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Xesp_004216	Nvec_v1g92405	outparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
Nvec_v1g146324	Nvec_v1g92405	inparalog_int	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17	Ets.HG1.12:like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC:likeclu:13/14/15/17
