Hvul_g10365_1	Xesp_008452
Hvul_g29390_1	Xesp_002314
Hvul_g24269_1	Xesp_026385
Hvul_g30063_1	Xesp_026385
Hvul_g21269_1	Xesp_026385
Hvul_g20932_1	Xesp_026385
Hvul_g24269_1	Xesp_023523
Hvul_g30063_1	Xesp_023523
Hvul_g21269_1	Xesp_023523
Hvul_g20932_1	Xesp_023523
Hvul_g20931_1	Xesp_007524
Hvul_g20931_1	Xesp_007526
Hvul_g20931_1	Xesp_024078
Hvul_g20931_1	Xesp_007541
Hvul_g20931_1	Xesp_007693
Hvul_g20932_1	Xesp_007693
Hvul_g24269_1	Xesp_007693
Hvul_g30063_1	Xesp_007693
Hvul_g20931_1	Xesp_007762
Hvul_g20931_1	Xesp_009107
Hvul_g20931_1	Xesp_007277
Hvul_g20932_1	Xesp_016801
Hvul_g20932_1	Xesp_015184
Hvul_g21269_1	Xesp_016801
Hvul_g21269_1	Xesp_015184
Hvul_g24269_1	Xesp_016801
Hvul_g24269_1	Xesp_015184
Hvul_g30063_1	Xesp_016801
Hvul_g30063_1	Xesp_015184
Hvul_g20931_1	Xesp_007276
Hvul_g1086_1	Xesp_008044
Hvul_g24455_1	Xesp_014798
Hvul_g24456_1	Xesp_014798
Hvul_g24465_1	Xesp_014798
Hvul_g8110_1	Xesp_017910
Hvul_g18145_1	Xesp_017910
Hvul_g26311_1	Xesp_017910
Hvul_g25514_1	Xesp_017910
Hvul_g25514_1	Xesp_017908
Hvul_g11391_1	Xesp_010646
Hvul_g6991_1	Xesp_010646
Hvul_g11391_1	Xesp_010628
Hvul_g11391_1	Xesp_007516
Hvul_g6991_1	Xesp_007516
Hvul_g7032_1	Xesp_017099
Hvul_g16048_1	Xesp_010784
Hvul_g11897_1	Xesp_003116
Hvul_g11898_1	Xesp_003116
Hvul_g24235_1	Xesp_002512
Hvul_g30214_1	Xesp_029010
Hvul_g4489_1	Xesp_015981
Hvul_g5049_1	Xesp_002773
Hvul_g5847_1	Xesp_000870
Hvul_g18365_1	Xesp_002530
Hvul_g14911_1	Xesp_018544
Hvul_g15882_1	Xesp_003153
Hvul_g27717_1	Xesp_014496
Hvul_g25583_1	Xesp_025928
Hvul_g25583_1	Xesp_019194
Hvul_g25583_1	Xesp_001893
Hvul_g25583_1	Xesp_028858
Hvul_g25583_1	Xesp_019737
Hvul_g29917_1	Xesp_029079
Hvul_g17722_1	Xesp_029079
Hvul_g25583_1	Xesp_001217
Hvul_g29917_1	Xesp_009039
Hvul_g17722_1	Xesp_009039
Hvul_g25583_1	Xesp_006511
Hvul_g25240_1	Xesp_015603
Hvul_g30001_1	Xesp_012118
Hvul_g32221_1	Xesp_008199
Hvul_g19217_1	Xesp_008199
Hvul_g8764_1	Xesp_008199
Hvul_g19227_1	Xesp_008199
Hvul_g19226_1	Xesp_008199
Hvul_g32221_1	Xesp_021368
Hvul_g19217_1	Xesp_021368
Hvul_g8764_1	Xesp_021368
Hvul_g19227_1	Xesp_021368
Hvul_g19226_1	Xesp_021368
Hvul_g12043_1	Xesp_021646
Hvul_g96_1	Xesp_023249
Hvul_g2427_1	Xesp_020799
Hvul_g2427_1	Xesp_025873
Hvul_g2427_1	Xesp_015265
Hvul_g17533_1	Xesp_009869
Hvul_g33059_1	Xesp_009869
Hvul_g17540_1	Xesp_009869
Hvul_g32515_1	Xesp_023380
Hvul_g26193_1	Xesp_017424
Hvul_g19909_1	Xesp_011337
Hvul_g19911_1	Xesp_011337
Hvul_g33423_1	Xesp_022037
Hvul_g26559_1	Xesp_024020
Hvul_g26559_1	Xesp_024011
Hvul_g26559_1	Xesp_018231
Hvul_g32211_1	Xesp_011811
Hvul_g21065_1	Xesp_014190
Hvul_g32201_1	Xesp_016357
Hvul_g32202_1	Xesp_016357
Hvul_g12316_1	Xesp_005627
Hvul_g4093_1	Xesp_012637
Hvul_g27268_1	Xesp_014363
Hvul_g8311_1	Xesp_018574
Hvul_g4455_1	Xesp_008415
Hvul_g17850_1	Xesp_013438
Hvul_g17850_1	Xesp_013442
Hvul_g17850_1	Xesp_013411
Hvul_g17850_1	Xesp_013465
Hvul_g17850_1	Xesp_013436
Hvul_g17850_1	Xesp_013462
Hvul_g17850_1	Xesp_013424
Hvul_g1623_1	Xesp_000625
Hvul_g33212_1	Xesp_023526
Hvul_g13412_1	Xesp_023598
Hvul_g31984_1	Xesp_023598
Hvul_g31984_1	Xesp_022701
Hvul_g13412_1	Xesp_022702
Hvul_g31984_1	Xesp_022702
Hvul_g31985_1	Xesp_022702
Hvul_g11435_1	Xesp_001058
Hvul_g11437_1	Xesp_001058
Hvul_g31591_1	Xesp_004303
Hvul_g31591_1	Xesp_009100
Hvul_g20437_1	Xesp_028871
Hvul_g22582_1	Xesp_019036
Hvul_g15798_1	Xesp_003743
Hvul_g4423_1	Xesp_003743
Hvul_g31591_1	Xesp_028870
Hvul_g22583_1	Xesp_009152
Hvul_g30503_1	Xesp_009152
Hvul_g11161_1	Xesp_009152
Hvul_g21401_1	Xesp_009152
Hvul_g15798_1	Xesp_027967
Hvul_g4423_1	Xesp_027967
Hvul_g460_1	Xesp_006727
Hvul_g17750_1	Xesp_006727
Hvul_g4423_1	Xesp_018931
Hvul_g31591_1	Xesp_015308
Hvul_g15798_1	Xesp_006302
Hvul_g22583_1	Xesp_020049
Hvul_g20437_1	Xesp_020049
Hvul_g24517_1	Xesp_020049
Hvul_g10245_1	Xesp_020049
Hvul_g24519_1	Xesp_020049
Hvul_g15757_1	Xesp_020049
Hvul_g27246_1	Xesp_020049
Hvul_g27247_1	Xesp_020049
Hvul_g7664_1	Xesp_020049
Hvul_g7665_1	Xesp_020049
Hvul_g11265_1	Xesp_020049
Hvul_g16832_1	Xesp_020049
Hvul_g8961_1	Xesp_020049
Hvul_g22583_1	Xesp_008791
Hvul_g30503_1	Xesp_008791
Hvul_g11161_1	Xesp_008791
Hvul_g21401_1	Xesp_008791
Hvul_g31591_1	Xesp_006648
Hvul_g26555_1	Xesp_017692
Hvul_g18360_1	Xesp_011824
Hvul_g3304_1	Xesp_000245
Hvul_g4003_1	Xesp_000585
Hvul_g8795_1	Xesp_017493
Hvul_g810_1	Xesp_017493
Hvul_g810_1	Xesp_017490
Hvul_g8795_1	Xesp_017490
Hvul_g8795_1	Xesp_017483
Hvul_g810_1	Xesp_017483
Hvul_g2536_1	Xesp_017483
Hvul_g8795_1	Xesp_017468
Hvul_g810_1	Xesp_017468
Hvul_g8795_1	Xesp_017470
Hvul_g810_1	Xesp_017470
Hvul_g2536_1	Xesp_017470
Hvul_g2536_1	Xesp_017492
Hvul_g810_1	Xesp_017492
Hvul_g8795_1	Xesp_017492
Hvul_g15654_1	Xesp_000839
Hvul_g16439_1	Xesp_000839
Hvul_g14710_1	Xesp_000839
Hvul_g6617_1	Xesp_000839
Hvul_g32759_1	Xesp_000839
Hvul_g21013_1	Xesp_000839
Hvul_g2719_1	Xesp_000839
Hvul_g22985_1	Xesp_000839
Hvul_g29491_1	Xesp_000839
Hvul_g25969_1	Xesp_000839
Hvul_g30687_1	Xesp_000839
Hvul_g31411_1	Xesp_000839
Hvul_g23398_1	Xesp_000839
Hvul_g2704_1	Xesp_000839
Hvul_g4368_1	Xesp_000839
Hvul_g19201_1	Xesp_014321
Hvul_g102_1	Xesp_016848
Hvul_g107_1	Xesp_016848
Hvul_g33251_1	Xesp_002899
Hvul_g20654_1	Xesp_002899
Hvul_g20611_1	Xesp_002899
Hvul_g20685_1	Xesp_002899
Hvul_g4061_1	Xesp_002899
Hvul_g20685_1	Xesp_012680
Hvul_g20897_1	Xesp_020754
Hvul_g3248_1	Xesp_020063
Hvul_g27538_1	Xesp_005917
Hvul_g27538_1	Xesp_025474
Hvul_g27691_1	Xesp_014308
Hvul_g27685_1	Xesp_014308
Hvul_g15397_1	Xesp_015977
Hvul_g2119_1	Xesp_013867
Hvul_g12895_1	Xesp_002481
Hvul_g820_1	Xesp_012215
Hvul_g819_1	Xesp_012215
Hvul_g26983_1	Xesp_012896
Hvul_g26979_1	Xesp_012896
Hvul_g29918_1	Xesp_000758
Hvul_g29916_1	Xesp_000758
Hvul_g31025_1	Xesp_000758
Hvul_g27913_1	Xesp_012524
Hvul_g27917_1	Xesp_012524
Hvul_g28790_1	Xesp_019790
Hvul_g27381_1	Xesp_019790
Hvul_g21798_1	Xesp_021359
Hvul_g21802_1	Xesp_021359
Hvul_g16975_1	Xesp_003259
Hvul_g16975_1	Xesp_003261
Hvul_g15629_1	Xesp_012677
Hvul_g15629_1	Xesp_015398
Hvul_g30610_1	Xesp_024268
Hvul_g19881_1	Xesp_011481
Hvul_g15858_1	Xesp_002059
Hvul_g15858_1	Xesp_002061
Hvul_g15830_1	Xesp_002935
Hvul_g29899_1	Xesp_003379
Hvul_g11503_1	Xesp_016086
Hvul_g4955_1	Xesp_002961
Hvul_g29334_1	Xesp_008350
Hvul_g22577_1	Xesp_008350
Hvul_g3155_1	Xesp_003325
Hvul_g22804_1	Xesp_000779
Hvul_g28212_1	Xesp_000779
Hvul_g12703_1	Xesp_007042
Hvul_g22926_1	Xesp_002414
Hvul_g19772_1	Xesp_008625
Hvul_g19773_1	Xesp_008625
Hvul_g25101_1	Xesp_012553
Hvul_g8673_1	Xesp_000541
Hvul_g19716_1	Xesp_000541
Hvul_g33228_1	Xesp_026009
Hvul_g11122_1	Xesp_017307
Hvul_g11122_1	Xesp_012513
Hvul_g23071_1	Xesp_007914
Hvul_g29767_1	Xesp_005504
Hvul_g4461_1	Xesp_014428
Hvul_g31602_1	Xesp_018609
Hvul_g31601_1	Xesp_018609
Hvul_g24498_1	Xesp_024484
Hvul_g4487_1	Xesp_022620
Hvul_g24498_1	Xesp_022620
Hvul_g4487_1	Xesp_019303
Hvul_g4487_1	Xesp_023830
Hvul_g4487_1	Xesp_025891
Hvul_g24498_1	Xesp_019303
Hvul_g24498_1	Xesp_023830
Hvul_g24498_1	Xesp_025891
Hvul_g4487_1	Xesp_020171
Hvul_g24498_1	Xesp_020171
Hvul_g4487_1	Xesp_016635
Hvul_g24498_1	Xesp_015380
Hvul_g24498_1	Xesp_015381
Hvul_g24498_1	Xesp_015388
Hvul_g24498_1	Xesp_015389
Hvul_g24498_1	Xesp_022656
Hvul_g4487_1	Xesp_015380
Hvul_g4487_1	Xesp_015381
Hvul_g4487_1	Xesp_015388
Hvul_g4487_1	Xesp_015389
Hvul_g4487_1	Xesp_022656
Hvul_g4487_1	Xesp_028967
Hvul_g4487_1	Xesp_029065
Hvul_g24498_1	Xesp_028967
Hvul_g24498_1	Xesp_029065
Hvul_g4487_1	Xesp_025483
Hvul_g4487_1	Xesp_027223
Hvul_g24498_1	Xesp_027223
Hvul_g4487_1	Xesp_023606
Hvul_g24498_1	Xesp_023606
Hvul_g24498_1	Xesp_026480
Hvul_g24498_1	Xesp_025523
Hvul_g24498_1	Xesp_025987
Hvul_g24498_1	Xesp_013256
Hvul_g24498_1	Xesp_028821
Hvul_g24498_1	Xesp_028153
Hvul_g24498_1	Xesp_028161
Hvul_g4487_1	Xesp_006492
Hvul_g4487_1	Xesp_006493
Hvul_g4487_1	Xesp_026549
Hvul_g4487_1	Xesp_020434
Hvul_g4487_1	Xesp_006183
Hvul_g4487_1	Xesp_024444
Hvul_g4487_1	Xesp_017938
Hvul_g4487_1	Xesp_017939
Hvul_g4487_1	Xesp_019538
Hvul_g4487_1	Xesp_001652
Hvul_g4487_1	Xesp_006188
Hvul_g3490_1	Xesp_010922
Hvul_g17584_1	Xesp_004879
Hvul_g17582_1	Xesp_004879
Hvul_g24324_1	Xesp_002210
Hvul_g24324_1	Xesp_002208
Hvul_g24324_1	Xesp_002044
Hvul_g24324_1	Xesp_002209
Hvul_g24324_1	Xesp_002040
Hvul_g24324_1	Xesp_002058
Hvul_g22456_1	Xesp_012653
Hvul_g17893_1	Xesp_012653
Hvul_g25005_1	Xesp_012653
Hvul_g17891_1	Xesp_012653
Hvul_g14880_1	Xesp_012653
Hvul_g25012_1	Xesp_012653
Hvul_g17889_1	Xesp_012653
Hvul_g25393_1	Xesp_012653
Hvul_g25394_1	Xesp_012653
Hvul_g17890_1	Xesp_012653
Hvul_g22455_1	Xesp_012653
Hvul_g25397_1	Xesp_012653
Hvul_g28071_1	Xesp_008966
Hvul_g28071_1	Xesp_026112
Hvul_g18755_1	Xesp_026112
Hvul_g18755_1	Xesp_026742
Hvul_g18755_1	Xesp_027079
Hvul_g14432_1	Xesp_022087
Hvul_g19503_1	Xesp_002718
Hvul_g27790_1	Xesp_025206
Hvul_g21956_1	Xesp_025206
Hvul_g7914_1	Xesp_025206
Hvul_g7918_1	Xesp_025206
Hvul_g7919_1	Xesp_025206
Hvul_g4208_1	Xesp_025206
Hvul_g20313_1	Xesp_025206
Hvul_g13503_1	Xesp_025206
Hvul_g7915_1	Xesp_025206
Hvul_g27790_1	Xesp_017914
Hvul_g21956_1	Xesp_017914
Hvul_g7914_1	Xesp_017914
Hvul_g7918_1	Xesp_017914
Hvul_g7919_1	Xesp_017914
Hvul_g4208_1	Xesp_017914
Hvul_g20313_1	Xesp_017914
Hvul_g13503_1	Xesp_017914
Hvul_g7915_1	Xesp_017914
Hvul_g21956_1	Xesp_025939
Hvul_g7914_1	Xesp_025939
Hvul_g7918_1	Xesp_025939
Hvul_g7919_1	Xesp_025939
Hvul_g4208_1	Xesp_025939
Hvul_g20313_1	Xesp_025939
Hvul_g13503_1	Xesp_025939
Hvul_g27790_1	Xesp_025939
Hvul_g27790_1	Xesp_018274
Hvul_g21956_1	Xesp_018274
Hvul_g7914_1	Xesp_018274
Hvul_g7918_1	Xesp_018274
Hvul_g7919_1	Xesp_018274
Hvul_g4208_1	Xesp_018274
Hvul_g20313_1	Xesp_018274
Hvul_g13503_1	Xesp_018274
Hvul_g7915_1	Xesp_018274
Hvul_g27790_1	Xesp_025968
Hvul_g21956_1	Xesp_025968
Hvul_g7914_1	Xesp_025968
Hvul_g7918_1	Xesp_025968
Hvul_g7919_1	Xesp_025968
Hvul_g4208_1	Xesp_025968
Hvul_g20313_1	Xesp_025968
Hvul_g13503_1	Xesp_025968
Hvul_g27790_1	Xesp_025967
Hvul_g27790_1	Xesp_017516
Hvul_g21956_1	Xesp_017516
Hvul_g7914_1	Xesp_017516
Hvul_g7918_1	Xesp_017516
Hvul_g7919_1	Xesp_017516
Hvul_g4208_1	Xesp_017516
Hvul_g20313_1	Xesp_017516
Hvul_g13503_1	Xesp_017516
Hvul_g29115_1	Xesp_001259
Hvul_g9220_1	Xesp_012699
Hvul_g31047_1	Xesp_009875
Hvul_g16897_1	Xesp_025965
Hvul_g32365_1	Xesp_017106
Hvul_g16897_1	Xesp_017106
Hvul_g32365_1	Xesp_021285
Hvul_g16897_1	Xesp_021285
Hvul_g32365_1	Xesp_020131
Hvul_g16897_1	Xesp_020131
Hvul_g25054_1	Xesp_021741
Hvul_g27236_1	Xesp_012385
Hvul_g33732_1	Xesp_014762
Hvul_g7086_1	Xesp_002356
Hvul_g7085_1	Xesp_002356
Hvul_g7086_1	Xesp_002355
Hvul_g7086_1	Xesp_002349
Hvul_g7086_1	Xesp_002352
Hvul_g7085_1	Xesp_002355
Hvul_g7085_1	Xesp_002349
Hvul_g7085_1	Xesp_002352
Hvul_g21196_1	Xesp_018286
Hvul_g21196_1	Xesp_018284
Hvul_g23471_1	Xesp_004620
Hvul_g23471_1	Xesp_027448
Hvul_g8474_1	Xesp_000672
Hvul_g20724_1	Xesp_021522
Hvul_g25806_1	Xesp_020448
Hvul_g4170_1	Xesp_027447
Hvul_g4170_1	Xesp_004619
Hvul_g13154_1	Xesp_014151
Hvul_g15669_1	Xesp_021475
Hvul_g11944_1	Xesp_014339
Hvul_g28690_1	Xesp_023955
Hvul_g28189_1	Xesp_023955
Hvul_g28690_1	Xesp_028701
Hvul_g28189_1	Xesp_028701
Hvul_g28690_1	Xesp_028384
Hvul_g28690_1	Xesp_013785
Hvul_g28189_1	Xesp_028384
Hvul_g28189_1	Xesp_013785
Hvul_g28690_1	Xesp_028702
Hvul_g28189_1	Xesp_028702
Hvul_g28690_1	Xesp_029166
Hvul_g28189_1	Xesp_029166
Hvul_g28690_1	Xesp_028691
Hvul_g28189_1	Xesp_028691
Hvul_g21786_1	Xesp_002610
Hvul_g27609_1	Xesp_028803
Hvul_g30457_1	Xesp_006329
Hvul_g8976_1	Xesp_013153
Hvul_g1941_1	Xesp_011627
Hvul_g25250_1	Xesp_007173
Hvul_g25250_1	Xesp_007174
Hvul_g25250_1	Xesp_007200
Hvul_g24823_1	Xesp_001183
Hvul_g16886_1	Xesp_017787
Hvul_g9018_1	Xesp_015249
Hvul_g16886_1	Xesp_017654
Hvul_g9018_1	Xesp_026182
Hvul_g9018_1	Xesp_009232
Hvul_g9018_1	Xesp_026534
Hvul_g9018_1	Xesp_018193
Hvul_g9018_1	Xesp_019242
Hvul_g16886_1	Xesp_017788
Hvul_g9018_1	Xesp_017804
Hvul_g9018_1	Xesp_007305
Hvul_g9018_1	Xesp_001815
Hvul_g33265_1	Xesp_023286
Hvul_g15644_1	Xesp_023285
Hvul_g29863_1	Xesp_002504
Hvul_g24335_1	Xesp_004636
Hvul_g20558_1	Xesp_006273
Hvul_g20554_1	Xesp_006273
Hvul_g14919_1	Xesp_028356
Hvul_g14919_1	Xesp_028123
Hvul_g14919_1	Xesp_010362
Hvul_g14919_1	Xesp_028208
Hvul_g14919_1	Xesp_016649
Hvul_g14919_1	Xesp_028348
Hvul_g14919_1	Xesp_016282
Hvul_g19086_1	Xesp_016278
Hvul_g19086_1	Xesp_009567
Hvul_g19086_1	Xesp_006116
Hvul_g19086_1	Xesp_009241
Hvul_g21471_1	Xesp_009240
Hvul_g10396_1	Xesp_009240
Hvul_g16726_1	Xesp_009240
Hvul_g4097_1	Xesp_009240
Hvul_g19086_1	Xesp_009240
Hvul_g3628_1	Xesp_009240
Hvul_g1447_1	Xesp_009240
Hvul_g1409_1	Xesp_014573
Hvul_g32144_1	Xesp_012213
Hvul_g32144_1	Xesp_012214
Hvul_g25004_1	Xesp_013820
Hvul_g25647_1	Xesp_002911
Hvul_g21103_1	Xesp_015167
Hvul_g769_1	Xesp_014077
Hvul_g18355_1	Xesp_002741
Hvul_g18354_1	Xesp_002741
Hvul_g25502_1	Xesp_000853
Hvul_g20085_1	Xesp_005288
Hvul_g959_1	Xesp_018130
Hvul_g29374_1	Xesp_013952
Hvul_g8990_1	Xesp_020451
Hvul_g19880_1	Xesp_020451
Hvul_g4157_1	Xesp_005144
Hvul_g4157_1	Xesp_005147
Hvul_g17051_1	Xesp_000554
Hvul_g30117_1	Xesp_003077
Hvul_g30114_1	Xesp_003077
Hvul_g18814_1	Xesp_001068
Hvul_g18815_1	Xesp_001068
Hvul_g20456_1	Xesp_005325
Hvul_g29809_1	Xesp_021165
Hvul_g29809_1	Xesp_021167
Hvul_g2460_1	Xesp_010735
Hvul_g26394_1	Xesp_002891
Hvul_g3816_1	Xesp_003451
Hvul_g3301_1	Xesp_004832
Hvul_g18515_1	Xesp_012915
Hvul_g19820_1	Xesp_028713
Hvul_g19820_1	Xesp_022478
Hvul_g19820_1	Xesp_022480
Hvul_g19822_1	Xesp_028713
Hvul_g19822_1	Xesp_022478
Hvul_g19822_1	Xesp_022480
Hvul_g19820_1	Xesp_022696
Hvul_g19820_1	Xesp_022698
Hvul_g19822_1	Xesp_022696
Hvul_g19822_1	Xesp_022698
Hvul_g19821_1	Xesp_022696
Hvul_g19821_1	Xesp_022698
Hvul_g19822_1	Xesp_028670
Hvul_g19820_1	Xesp_028670
Hvul_g19821_1	Xesp_028670
Hvul_g19820_1	Xesp_022509
Hvul_g19820_1	Xesp_028669
Hvul_g19822_1	Xesp_028669
Hvul_g19821_1	Xesp_028669
Hvul_g19822_1	Xesp_028699
Hvul_g19820_1	Xesp_028699
Hvul_g19821_1	Xesp_028699
Hvul_g19820_1	Xesp_028705
Hvul_g19820_1	Xesp_028665
Hvul_g19822_1	Xesp_022612
Hvul_g19820_1	Xesp_022612
Hvul_g19821_1	Xesp_022612
Hvul_g19820_1	Xesp_028581
Hvul_g19822_1	Xesp_028582
Hvul_g19820_1	Xesp_028582
Hvul_g19822_1	Xesp_028664
Hvul_g19822_1	Xesp_028706
Hvul_g19820_1	Xesp_028664
Hvul_g19820_1	Xesp_028706
Hvul_g19821_1	Xesp_028664
Hvul_g19821_1	Xesp_028706
Hvul_g19822_1	Xesp_022444
Hvul_g19820_1	Xesp_022444
Hvul_g19821_1	Xesp_022444
Hvul_g19820_1	Xesp_005174
Hvul_g19820_1	Xesp_001561
Hvul_g19822_1	Xesp_005174
Hvul_g19822_1	Xesp_001561
Hvul_g19821_1	Xesp_005174
Hvul_g19821_1	Xesp_001561
Hvul_g27848_1	Xesp_002100
Hvul_g33660_1	Xesp_014785
Hvul_g942_1	Xesp_020787
Hvul_g942_1	Xesp_020764
Hvul_g942_1	Xesp_020763
Hvul_g13396_1	Xesp_009416
Hvul_g13396_1	Xesp_023848
Hvul_g10321_1	Xesp_016089
Hvul_g7488_1	Xesp_013270
Hvul_g25736_1	Xesp_013464
Hvul_g12796_1	Xesp_013464
Hvul_g14175_1	Xesp_005512
Hvul_g14175_1	Xesp_005511
Hvul_g25089_1	Xesp_014705
Hvul_g25090_1	Xesp_014705
Hvul_g25091_1	Xesp_014705
Hvul_g15093_1	Xesp_002239
Hvul_g18913_1	Xesp_009697
Hvul_g32898_1	Xesp_005364
Hvul_g19018_1	Xesp_020351
Hvul_g19018_1	Xesp_020366
Hvul_g19020_1	Xesp_020351
Hvul_g19020_1	Xesp_020366
Hvul_g19020_1	Xesp_020364
Hvul_g19020_1	Xesp_020349
Hvul_g17186_1	Xesp_005083
Hvul_g8398_1	Xesp_005126
Hvul_g33206_1	Xesp_021624
Hvul_g895_1	Xesp_021624
Hvul_g33206_1	Xesp_021625
Hvul_g895_1	Xesp_021625
Hvul_g32212_1	Xesp_000974
Hvul_g32216_1	Xesp_000974
Hvul_g22276_1	Xesp_005246
Hvul_g12374_1	Xesp_014734
Hvul_g12376_1	Xesp_014734
Hvul_g14116_1	Xesp_021925
Hvul_g14725_1	Xesp_008251
Hvul_g11219_1	Xesp_011963
Hvul_g25682_1	Xesp_020677
Hvul_g25682_1	Xesp_020678
Hvul_g2609_1	Xesp_023497
Hvul_g11398_1	Xesp_000603
Hvul_g33718_1	Xesp_004032
Hvul_g22273_1	Xesp_005225
Hvul_g22271_1	Xesp_005225
Hvul_g15832_1	Xesp_002952
Hvul_g16984_1	Xesp_009822
Hvul_g13923_1	Xesp_028833
Hvul_g11567_1	Xesp_025827
Hvul_g11567_1	Xesp_025826
Hvul_g9766_1	Xesp_002073
Hvul_g9786_1	Xesp_002073
Hvul_g9767_1	Xesp_002073
Hvul_g18813_1	Xesp_000438
Hvul_g4821_1	Xesp_008881
Hvul_g23097_1	Xesp_008881
Hvul_g23096_1	Xesp_008881
Hvul_g1375_1	Xesp_000988
Hvul_g18791_1	Xesp_025925
Hvul_g11807_1	Xesp_025925
Hvul_g18790_1	Xesp_017798
Hvul_g27423_1	Xesp_017798
Hvul_g13742_1	Xesp_017798
Hvul_g11806_1	Xesp_017798
Hvul_g20849_1	Xesp_017798
Hvul_g18791_1	Xesp_017798
Hvul_g18791_1	Xesp_029136
Hvul_g11807_1	Xesp_029136
Hvul_g8546_1	Xesp_029136
Hvul_g13742_1	Xesp_029136
Hvul_g20505_1	Xesp_006976
Hvul_g31324_1	Xesp_008118
Hvul_g20466_1	Xesp_006414
Hvul_g20466_1	Xesp_006549
Hvul_g20466_1	Xesp_006416
Hvul_g20466_1	Xesp_006538
Hvul_g20466_1	Xesp_006433
Hvul_g20466_1	Xesp_006531
Hvul_g20466_1	Xesp_006418
Hvul_g20466_1	Xesp_006574
Hvul_g20466_1	Xesp_006472
Hvul_g22329_1	Xesp_011954
Hvul_g16704_1	Xesp_002185
Hvul_g24515_1	Xesp_002699
Hvul_g8505_1	Xesp_010021
Hvul_g9866_1	Xesp_020707
Hvul_g4495_1	Xesp_020707
Hvul_g9864_1	Xesp_020707
Hvul_g4494_1	Xesp_020707
Hvul_g24755_1	Xesp_018652
Hvul_g16372_1	Xesp_011946
Hvul_g17555_1	Xesp_011455
Hvul_g17550_1	Xesp_011455
Hvul_g17560_1	Xesp_011455
Hvul_g928_1	Xesp_014421
Hvul_g7117_1	Xesp_000567
Hvul_g15005_1	Xesp_004912
Hvul_g33723_1	Xesp_014069
Hvul_g30897_1	Xesp_012068
Hvul_g2652_1	Xesp_006977
Hvul_g2652_1	Xesp_006978
Hvul_g2655_1	Xesp_006977
Hvul_g2655_1	Xesp_006978
Hvul_g20845_1	Xesp_014427
Hvul_g29980_1	Xesp_014746
Hvul_g17_1	Xesp_020055
Hvul_g15221_1	Xesp_020055
Hvul_g15223_1	Xesp_020055
Hvul_g18873_1	Xesp_020055
Hvul_g5127_1	Xesp_020055
Hvul_g29939_1	Xesp_020055
Hvul_g25276_1	Xesp_020055
Hvul_g18300_1	Xesp_020055
Hvul_g30847_1	Xesp_020055
Hvul_g18294_1	Xesp_020055
Hvul_g27372_1	Xesp_020055
Hvul_g22821_1	Xesp_020055
Hvul_g22822_1	Xesp_020055
Hvul_g27370_1	Xesp_020055
Hvul_g28934_1	Xesp_020055
Hvul_g2532_1	Xesp_020055
Hvul_g28939_1	Xesp_020055
Hvul_g29939_1	Xesp_009198
Hvul_g18300_1	Xesp_009198
Hvul_g30847_1	Xesp_009198
Hvul_g22821_1	Xesp_009198
Hvul_g22822_1	Xesp_009198
Hvul_g27370_1	Xesp_009198
Hvul_g2532_1	Xesp_009198
Hvul_g15223_1	Xesp_009198
Hvul_g18873_1	Xesp_009198
Hvul_g17_1	Xesp_009198
Hvul_g28934_1	Xesp_009198
Hvul_g17_1	Xesp_005786
Hvul_g15221_1	Xesp_005786
Hvul_g15223_1	Xesp_005786
Hvul_g18873_1	Xesp_005786
Hvul_g31290_1	Xesp_005786
Hvul_g25277_1	Xesp_005786
Hvul_g31291_1	Xesp_005786
Hvul_g15221_1	Xesp_020052
Hvul_g15223_1	Xesp_020052
Hvul_g5127_1	Xesp_020052
Hvul_g18873_1	Xesp_020052
Hvul_g17_1	Xesp_020052
Hvul_g2532_1	Xesp_020052
Hvul_g17_1	Xesp_012786
Hvul_g15221_1	Xesp_012786
Hvul_g15223_1	Xesp_012786
Hvul_g18873_1	Xesp_012786
Hvul_g28932_1	Xesp_012786
Hvul_g17_1	Xesp_000833
Hvul_g15221_1	Xesp_000833
Hvul_g29939_1	Xesp_000833
Hvul_g15223_1	Xesp_000833
Hvul_g18300_1	Xesp_000833
Hvul_g30847_1	Xesp_000833
Hvul_g18873_1	Xesp_000833
Hvul_g5127_1	Xesp_000833
Hvul_g17_1	Xesp_020051
Hvul_g15221_1	Xesp_020051
Hvul_g15223_1	Xesp_020051
Hvul_g18873_1	Xesp_020051
Hvul_g5127_1	Xesp_020051
Hvul_g2532_1	Xesp_020051
Hvul_g29939_1	Xesp_020051
Hvul_g17_1	Xesp_008059
Hvul_g15221_1	Xesp_008059
Hvul_g15223_1	Xesp_008059
Hvul_g18873_1	Xesp_008059
Hvul_g17_1	Xesp_020057
Hvul_g17_1	Xesp_020059
Hvul_g15221_1	Xesp_020057
Hvul_g15221_1	Xesp_020059
Hvul_g15223_1	Xesp_020057
Hvul_g15223_1	Xesp_020059
Hvul_g18873_1	Xesp_020057
Hvul_g18873_1	Xesp_020059
Hvul_g5127_1	Xesp_020057
Hvul_g5127_1	Xesp_020059
Hvul_g22821_1	Xesp_020057
Hvul_g22822_1	Xesp_020057
Hvul_g27370_1	Xesp_020057
Hvul_g22821_1	Xesp_020059
Hvul_g22822_1	Xesp_020059
Hvul_g27370_1	Xesp_020059
