Xesp_008452	Spis_XP_022783009_1
Xesp_011482	Spis_XP_022782979_1
Xesp_015343	Spis_XP_022799257_1
Xesp_015343	Spis_XP_022804825_1
Xesp_015343	Spis_XP_022803467_1
Xesp_015343	Spis_XP_022782951_1
Xesp_009715	Spis_XP_022799418_1
Xesp_013587	Spis_XP_022806513_1
Xesp_013587	Spis_XP_022806512_1
Xesp_013587	Spis25574_1
Xesp_013587	Spis_XP_022796607_1
Xesp_013287	Spis_XP_022796607_1
Xesp_013287	Spis_XP_022806512_1
Xesp_013287	Spis25574_1
Xesp_013287	Spis_XP_022806513_1
Xesp_013586	Spis_XP_022806513_1
Xesp_013586	Spis_XP_022806512_1
Xesp_013586	Spis25574_1
Xesp_013586	Spis_XP_022796607_1
Xesp_013285	Spis_XP_022806513_1
Xesp_013285	Spis_XP_022806512_1
Xesp_013285	Spis25574_1
Xesp_013285	Spis_XP_022796607_1
Xesp_013286	Spis_XP_022806513_1
Xesp_013585	Spis_XP_022806513_1
Xesp_013286	Spis_XP_022806512_1
Xesp_013286	Spis25574_1
Xesp_013585	Spis_XP_022806512_1
Xesp_013585	Spis25574_1
Xesp_013286	Spis_XP_022796607_1
Xesp_013585	Spis_XP_022796607_1
Xesp_009636	Spis_XP_022792904_1
Xesp_014500	Spis_XP_022788288_1
Xesp_014500	Spis_XP_022786265_1
Xesp_014500	Spis_XP_022786289_1
Xesp_012255	Spis_XP_022784379_1
Xesp_012254	Spis_XP_022784379_1
Xesp_016084	Spis_XP_022792137_1
Xesp_005077	Spis_XP_022783906_1
Xesp_005053	Spis_XP_022794262_1
Xesp_004965	Spis_XP_022785831_1
Xesp_004965	Spis_XP_022785841_1
Xesp_004965	Spis_XP_022785832_1
Xesp_005068	Spis_XP_022783918_1
Xesp_002269	Spis_XP_022805020_1
Xesp_004529	Spis_XP_022792062_1
Xesp_004527	Spis_XP_022792062_1
Xesp_004527	Spis_XP_022787496_1
Xesp_004863	Spis_XP_022781457_1
Xesp_004707	Spis_XP_022808041_1
Xesp_021678	Spis_XP_022792316_1
Xesp_022332	Spis_XP_022799991_1
Xesp_021749	Spis_XP_022804697_1
Xesp_012689	Spis_XP_022780140_1
Xesp_000237	Spis_XP_022803520_1
Xesp_011335	Spis_XP_022781384_1
Xesp_011212	Spis_XP_022796529_1
Xesp_011615	Spis_XP_022783080_1
Xesp_012396	Spis_XP_022800027_1
Xesp_012396	Spis_XP_022789213_1
Xesp_012395	Spis_XP_022800027_1
Xesp_012395	Spis_XP_022789213_1
Xesp_011040	Spis_XP_022781371_1
Xesp_027350	Spis_XP_022792385_1
Xesp_009205	Spis_XP_022792385_1
Xesp_004654	Spis6782_1
Xesp_004654	Spis_XP_022785862_1
Xesp_001188	Spis_XP_022785273_1
Xesp_000991	Spis_XP_022779078_1
Xesp_010092	Spis_XP_022782120_1
Xesp_000763	Spis_XP_022779715_1
Xesp_009734	Spis_XP_022795960_1
Xesp_010114	Spis_XP_022785106_1
Xesp_010114	Spis_XP_022785082_1
Xesp_008635	Spis_XP_022805786_1
Xesp_008635	Spis_XP_022804548_1
Xesp_008635	Spis_XP_022801604_1
Xesp_008635	Spis_XP_022783846_1
Xesp_008635	Spis_XP_022783822_1
Xesp_009899	Spis_XP_022805786_1
Xesp_009899	Spis_XP_022804548_1
Xesp_009899	Spis_XP_022801604_1
Xesp_009899	Spis_XP_022783846_1
Xesp_009899	Spis_XP_022783822_1
Xesp_008633	Spis_XP_022783846_1
Xesp_008633	Spis_XP_022804548_1
Xesp_008633	Spis_XP_022783822_1
Xesp_008633	Spis_XP_022801604_1
Xesp_008633	Spis_XP_022805786_1
Xesp_008636	Spis_XP_022805786_1
Xesp_008636	Spis_XP_022804548_1
Xesp_008636	Spis_XP_022801604_1
Xesp_008636	Spis_XP_022783846_1
Xesp_008636	Spis_XP_022783822_1
Xesp_027490	Spis_XP_022793394_1
Xesp_023660	Spis_XP_022782313_1
Xesp_023451	Spis_XP_022782313_1
Xesp_023660	Spis_XP_022782396_1
Xesp_023451	Spis_XP_022782396_1
Xesp_007476	Spis_XP_022801851_1
Xesp_008295	Spis_XP_022786465_1
Xesp_021958	Spis_XP_022782807_1
Xesp_008284	Spis_XP_022789611_1
Xesp_014656	Spis_XP_022800320_1
Xesp_014656	Spis_XP_022800348_1
Xesp_021394	Spis_XP_022789917_1
Xesp_012434	Spis_XP_022786219_1
Xesp_018685	Spis_XP_022780591_1
Xesp_022222	Spis_XP_022785131_1
Xesp_012079	Spis_XP_022777470_1
Xesp_012443	Spis_XP_022796906_1
Xesp_011847	Spis_XP_022791335_1
Xesp_012153	Spis_XP_022791146_1
Xesp_023908	Spis_XP_022809535_1
Xesp_025053	Spis_XP_022809535_1
Xesp_022091	Spis_XP_022809535_1
Xesp_010620	Spis_XP_022809535_1
Xesp_022134	Spis_XP_022795630_1
Xesp_022133	Spis_XP_022795630_1
Xesp_013609	Spis_XP_022790881_1
Xesp_013609	Spis_XP_022790912_1
Xesp_014712	Spis_XP_022790881_1
Xesp_014712	Spis_XP_022790912_1
Xesp_022146	Spis_XP_022785169_1
Xesp_014587	Spis_XP_022786103_1
Xesp_012340	Spis_XP_022799918_1
Xesp_021400	Spis_XP_022791263_1
Xesp_021401	Spis_XP_022791263_1
Xesp_012083	Spis7649_1
Xesp_012083	Spis_XP_022805685_1
Xesp_012083	Spis19774_1
Xesp_015898	Spis_XP_022800662_1
Xesp_016104	Spis_XP_022795897_1
Xesp_004684	Spis_XP_022791495_1
Xesp_009970	Spis_XP_022794489_1
Xesp_020708	Spis_XP_022783993_1
Xesp_003154	Spis_XP_022803408_1
Xesp_015900	Spis_XP_022786507_1
Xesp_005611	Spis_XP_022804886_1
Xesp_003076	Spis_XP_022784913_1
Xesp_022032	Spis_XP_022801865_1
Xesp_014908	Spis_XP_022792534_1
Xesp_010126	Spis_XP_022794441_1
Xesp_000919	Spis_XP_022778305_1
Xesp_000919	Spis_XP_022798645_1
Xesp_009744	Spis_XP_022790272_1
Xesp_009747	Spis_XP_022790272_1
Xesp_001388	Spis_XP_022787288_1
Xesp_009433	Spis_XP_022801034_1
Xesp_000446	Spis_XP_022787271_1
Xesp_000454	Spis_XP_022787288_1
Xesp_000708	Spis_XP_022788523_1
Xesp_009739	Spis_XP_022787288_1
Xesp_009739	Spis_XP_022790272_1
Xesp_000707	Spis_XP_022788525_1
Xesp_000450	Spis_XP_022787271_1
Xesp_000451	Spis_XP_022787271_1
Xesp_000447	Spis_XP_022787271_1
Xesp_000699	Spis_XP_022788571_1
Xesp_000453	Spis_XP_022787295_1
Xesp_009751	Spis_XP_022787288_1
Xesp_000711	Spis_XP_022788560_1
Xesp_014651	Spis_XP_022793355_1
Xesp_016566	Spis_XP_022782354_1
Xesp_015055	Spis_XP_022802158_1
Xesp_012509	Spis_XP_022809381_1
Xesp_011613	Spis_XP_022781269_1
Xesp_004280	Spis_XP_022791457_1
Xesp_013163	Spis_XP_022790482_1
Xesp_002617	Spis_XP_022807213_1
Xesp_012159	Spis_XP_022796473_1
Xesp_013079	Spis_XP_022782890_1
Xesp_005604	Spis_XP_022806668_1
Xesp_020697	Spis_XP_022806468_1
Xesp_020697	Spis25176_1
Xesp_008179	Spis_XP_022782610_1
Xesp_010545	Spis_XP_022782610_1
Xesp_021740	Spis_XP_022806468_1
Xesp_021740	Spis25176_1
Xesp_008575	Spis_XP_022806468_1
Xesp_008575	Spis25176_1
Xesp_028896	Spis_XP_022806468_1
Xesp_028896	Spis25176_1
Xesp_022003	Spis_XP_022793125_1
Xesp_003079	Spis_XP_022789053_1
Xesp_018658	Spis_XP_022796112_1
Xesp_018658	Spis_XP_022796113_1
Xesp_013344	Spis_XP_022802270_1
Xesp_013343	Spis_XP_022802270_1
Xesp_028905	Spis_XP_022791823_1
Xesp_002260	Spis_XP_022784075_1
Xesp_008150	Spis_XP_022792252_1
Xesp_004920	Spis_XP_022808582_1
Xesp_022034	Spis_XP_022796037_1
Xesp_016060	Spis_XP_022804315_1
Xesp_015620	Spis_XP_022788599_1
Xesp_008429	Spis_XP_022802728_1
Xesp_004516	Spis_XP_022790652_1
Xesp_007965	Spis_XP_022779292_1
Xesp_002037	Spis_XP_022780461_1
Xesp_019787	Spis_XP_022809573_1
Xesp_019620	Spis_XP_022802222_1
Xesp_019620	Spis_XP_022809573_1
Xesp_019620	Spis_XP_022809571_1
Xesp_001165	Spis_XP_022789307_1
Xesp_001165	Spis_XP_022786972_1
Xesp_001165	Spis_XP_022785617_1
Xesp_001165	Spis_XP_022786973_1
Xesp_001165	Spis_XP_022787619_1
Xesp_001773	Spis_XP_022803984_1
Xesp_003380	Spis_XP_022804613_1
Xesp_002154	Spis_XP_022788983_1
Xesp_017780	Spis11806_1
Xesp_017780	Spis2795_1
Xesp_017780	Spis8671_1
Xesp_017780	Spis21833_1
Xesp_017780	Spis18300_1
Xesp_005989	Spis_XP_022807948_1
Xesp_005989	Spis_XP_022802010_1
Xesp_005989	Spis_XP_022784609_1
Xesp_005989	Spis_XP_022794113_1
Xesp_005989	Spis5144_1
Xesp_026976	Spis20275_1
Xesp_026976	Spis12391_1
Xesp_026976	Spis21823_1
Xesp_026976	Spis_XP_022799893_1
Xesp_026976	Spis_XP_022777898_1
Xesp_022593	Spis_XP_022806147_1
Xesp_022593	Spis_XP_022799893_1
Xesp_027273	Spis_XP_022787930_1
Xesp_027273	Spis_XP_022777519_1
Xesp_027273	Spis4764_1
Xesp_026895	Spis_XP_022787930_1
Xesp_026895	Spis_XP_022777519_1
Xesp_026895	Spis4764_1
Xesp_026107	Spis21885_1
Xesp_026107	Spis10311_1
Xesp_026107	Spis_XP_022802780_1
Xesp_026107	Spis11806_1
Xesp_026107	Spis21833_1
Xesp_026107	Spis2795_1
Xesp_026107	Spis8671_1
Xesp_026107	Spis8231_1
Xesp_026107	Spis5144_1
Xesp_006682	Spis_XP_022802010_1
Xesp_006682	Spis21823_1
Xesp_006682	Spis_XP_022784609_1
Xesp_006682	Spis8231_1
Xesp_006682	Spis_XP_022809981_1
Xesp_006682	Spis_XP_022777898_1
Xesp_006682	Spis_XP_022807948_1
Xesp_006682	Spis_XP_022799893_1
Xesp_006682	Spis_XP_022806147_1
Xesp_006682	Spis_XP_022798386_1
Xesp_001007	Spis_XP_022787930_1
Xesp_001007	Spis_XP_022777519_1
Xesp_001007	Spis4764_1
Xesp_015241	Spis_XP_022787930_1
Xesp_015241	Spis_XP_022777519_1
Xesp_015241	Spis4764_1
Xesp_001812	Spis_XP_022798387_1
Xesp_001812	Spis_XP_022777898_1
Xesp_001812	Spis_XP_022809981_1
Xesp_001812	Spis_XP_022794113_1
Xesp_001812	Spis_XP_022791504_1
Xesp_001812	Spis_XP_022802093_1
Xesp_001812	Spis10311_1
Xesp_001812	Spis23836_1
Xesp_001812	Spis_XP_022802780_1
Xesp_001812	Spis21899_1
Xesp_004005	Spis_XP_022807948_1
Xesp_004005	Spis_XP_022802010_1
Xesp_004005	Spis_XP_022784609_1
Xesp_004005	Spis_XP_022794113_1
Xesp_004005	Spis5144_1
Xesp_005941	Spis_XP_022785296_1
Xesp_005941	Spis_XP_022785298_1
Xesp_005843	Spis_XP_022785296_1
Xesp_005843	Spis_XP_022785298_1
Xesp_014285	Spis_XP_022803051_1
Xesp_014285	Spis_XP_022789735_1
Xesp_014285	Spis_XP_022803055_1
Xesp_014285	Spis_XP_022803066_1
Xesp_014285	Spis_XP_022803052_1
Xesp_014288	Spis_XP_022803051_1
Xesp_014288	Spis_XP_022789735_1
Xesp_014288	Spis_XP_022803055_1
Xesp_014288	Spis_XP_022803066_1
Xesp_014288	Spis_XP_022803052_1
Xesp_001287	Spis_XP_022788567_1
Xesp_016983	Spis_XP_022799969_1
Xesp_016983	Spis_XP_022799963_1
Xesp_016983	Spis_XP_022805599_1
Xesp_016983	Spis_XP_022805164_1
Xesp_016983	Spis_XP_022778297_1
Xesp_016983	Spis_XP_022805162_1
Xesp_016983	Spis_XP_022809805_1
Xesp_014125	Spis_XP_022785060_1
Xesp_013816	Spis_XP_022781645_1
Xesp_005240	Spis_XP_022805389_1
Xesp_012335	Spis_XP_022801357_1
Xesp_022387	Spis_XP_022790109_1
Xesp_015758	Spis_XP_022790241_1
Xesp_015997	Spis_XP_022794651_1
Xesp_015997	Spis_XP_022794654_1
Xesp_009978	Spis_XP_022798726_1
Xesp_009978	Spis_XP_022782689_1
Xesp_011015	Spis_XP_022798726_1
Xesp_011015	Spis_XP_022782689_1
Xesp_009979	Spis_XP_022798726_1
Xesp_009979	Spis_XP_022782689_1
Xesp_006355	Spis_XP_022801268_1
Xesp_006355	Spis_XP_022810614_1
Xesp_006355	Spis_XP_022788383_1
Xesp_006355	Spis_XP_022793870_1
Xesp_006355	Spis_XP_022792419_1
Xesp_006355	Spis_XP_022793845_1
Xesp_006355	Spis_XP_022791349_1
Xesp_025321	Spis_XP_022801268_1
Xesp_025321	Spis_XP_022810614_1
Xesp_025321	Spis_XP_022788383_1
Xesp_025321	Spis_XP_022793870_1
Xesp_025321	Spis_XP_022792419_1
Xesp_025321	Spis_XP_022793845_1
Xesp_025321	Spis_XP_022791349_1
Xesp_004972	Spis_XP_022801400_1
Xesp_004972	Spis_XP_022801401_1
Xesp_001050	Spis_XP_022795140_1
Xesp_001050	Spis_XP_022787832_1
Xesp_001050	Spis_XP_022787112_1
Xesp_001050	Spis_XP_022794139_1
Xesp_001050	Spis_XP_022787094_1
Xesp_001050	Spis_XP_022787110_1
Xesp_001050	Spis_XP_022787102_1
Xesp_001050	Spis_XP_022787087_1
Xesp_001050	Spis_XP_022787086_1
Xesp_001050	Spis_XP_022794174_1
Xesp_001050	Spis_XP_022795116_1
Xesp_001050	Spis_XP_022796956_1
Xesp_001050	Spis_XP_022796935_1
Xesp_001050	Spis_XP_022807253_1
Xesp_001050	Spis_XP_022804995_1
Xesp_001050	Spis_XP_022800575_1
Xesp_001050	Spis_XP_022779036_1
Xesp_001050	Spis_XP_022782959_1
Xesp_007945	Spis_XP_022795140_1
Xesp_007945	Spis_XP_022787832_1
Xesp_007945	Spis_XP_022787112_1
Xesp_007945	Spis_XP_022794139_1
Xesp_007945	Spis_XP_022787094_1
Xesp_007945	Spis_XP_022787110_1
Xesp_007945	Spis_XP_022787471_1
Xesp_007945	Spis_XP_022787102_1
Xesp_007945	Spis_XP_022787087_1
Xesp_007945	Spis_XP_022787086_1
Xesp_007945	Spis_XP_022782734_1
Xesp_002028	Spis_XP_022795140_1
Xesp_002028	Spis_XP_022784675_1
Xesp_002028	Spis_XP_022787832_1
Xesp_002028	Spis_XP_022787112_1
Xesp_002028	Spis_XP_022794139_1
Xesp_002028	Spis_XP_022787094_1
Xesp_002028	Spis_XP_022787110_1
Xesp_002028	Spis_XP_022787102_1
Xesp_002028	Spis_XP_022787087_1
Xesp_002028	Spis_XP_022787086_1
Xesp_002028	Spis_XP_022794174_1
Xesp_002028	Spis_XP_022796935_1
Xesp_002028	Spis_XP_022804995_1
Xesp_002028	Spis_XP_022800575_1
Xesp_002028	Spis_XP_022782734_1
Xesp_022697	Spis_XP_022787110_1
Xesp_022697	Spis_XP_022794139_1
Xesp_002026	Spis_XP_022795140_1
Xesp_002026	Spis_XP_022784675_1
Xesp_002026	Spis_XP_022787832_1
Xesp_002026	Spis_XP_022787112_1
Xesp_002026	Spis_XP_022794139_1
Xesp_002026	Spis_XP_022787094_1
Xesp_002026	Spis_XP_022787110_1
Xesp_002026	Spis_XP_022787102_1
Xesp_002026	Spis_XP_022787471_1
Xesp_002026	Spis_XP_022787087_1
Xesp_002026	Spis_XP_022787086_1
Xesp_002026	Spis_XP_022795116_1
Xesp_002026	Spis_XP_022796956_1
Xesp_002026	Spis_XP_022796935_1
Xesp_002026	Spis_XP_022807253_1
Xesp_002026	Spis_XP_022804995_1
Xesp_002026	Spis_XP_022800575_1
Xesp_002026	Spis_XP_022779036_1
Xesp_002026	Spis_XP_022782959_1
Xesp_002027	Spis_XP_022787102_1
Xesp_002027	Spis_XP_022787112_1
Xesp_002027	Spis_XP_022794139_1
Xesp_002027	Spis_XP_022787094_1
Xesp_002027	Spis_XP_022787110_1
Xesp_002027	Spis_XP_022787087_1
Xesp_002027	Spis_XP_022787086_1
Xesp_002027	Spis_XP_022794174_1
Xesp_002027	Spis_XP_022795116_1
Xesp_002027	Spis_XP_022796956_1
Xesp_002027	Spis_XP_022787832_1
Xesp_002027	Spis_XP_022782734_1
Xesp_002017	Spis_XP_022795140_1
Xesp_002017	Spis_XP_022784675_1
Xesp_002017	Spis_XP_022787832_1
Xesp_002017	Spis_XP_022787112_1
Xesp_002017	Spis_XP_022794139_1
Xesp_002017	Spis_XP_022787094_1
Xesp_002017	Spis_XP_022787110_1
Xesp_002017	Spis_XP_022787102_1
Xesp_002017	Spis_XP_022787471_1
Xesp_002017	Spis_XP_022795116_1
Xesp_002017	Spis_XP_022796956_1
Xesp_002017	Spis_XP_022787087_1
Xesp_002017	Spis_XP_022787086_1
Xesp_002017	Spis_XP_022794174_1
Xesp_002017	Spis_XP_022779036_1
Xesp_002017	Spis_XP_022807253_1
Xesp_002017	Spis_XP_022804995_1
Xesp_002017	Spis_XP_022800575_1
Xesp_002017	Spis_XP_022782959_1
Xesp_002017	Spis_XP_022796935_1
Xesp_007946	Spis_XP_022795140_1
Xesp_007946	Spis_XP_022787832_1
Xesp_007946	Spis_XP_022787112_1
Xesp_007946	Spis_XP_022794139_1
Xesp_007946	Spis_XP_022787094_1
Xesp_007946	Spis_XP_022787110_1
Xesp_007946	Spis_XP_022787471_1
Xesp_007946	Spis_XP_022787102_1
Xesp_007946	Spis_XP_022787087_1
Xesp_007946	Spis_XP_022787086_1
Xesp_007946	Spis_XP_022782734_1
Xesp_022122	Spis_XP_022791653_1
Xesp_022107	Spis_XP_022791653_1
Xesp_021481	Spis_XP_022795615_1
Xesp_021481	Spis_XP_022795627_1
Xesp_016846	Spis_XP_022784222_1
Xesp_017179	Spis_XP_022780691_1
Xesp_017179	Spis_XP_022780655_1
Xesp_017179	Spis_XP_022793805_1
Xesp_016294	Spis_XP_022790214_1
Xesp_016286	Spis_XP_022790214_1
Xesp_017180	Spis_XP_022780691_1
Xesp_017180	Spis_XP_022780655_1
Xesp_017180	Spis_XP_022793805_1
Xesp_011694	Spis_XP_022794929_1
Xesp_005036	Spis_XP_022804345_1
Xesp_027995	Spis_XP_022794889_1
Xesp_027995	Spis_XP_022784967_1
Xesp_027995	Spis_XP_022800951_1
Xesp_027995	Spis_XP_022807550_1
Xesp_027995	Spis_XP_022781662_1
Xesp_027995	Spis_XP_022781583_1
Xesp_027995	Spis_XP_022781661_1
Xesp_027995	Spis_XP_022802995_1
Xesp_027995	Spis_XP_022787544_1
Xesp_027995	Spis_XP_022780728_1
Xesp_027995	Spis_XP_022800948_1
Xesp_027995	Spis_XP_022786785_1
Xesp_027995	Spis_XP_022787552_1
Xesp_027995	Spis_XP_022779777_1
Xesp_027995	Spis_XP_022779476_1
Xesp_027995	Spis_XP_022802251_1
Xesp_027995	Spis_XP_022779374_1
Xesp_027995	Spis_XP_022779455_1
Xesp_027995	Spis_XP_022801384_1
Xesp_027995	Spis_XP_022797860_1
Xesp_027995	Spis_XP_022792902_1
Xesp_027995	Spis_XP_022789550_1
Xesp_027995	Spis_XP_022789603_1
Xesp_027995	Spis_XP_022794702_1
Xesp_027995	Spis_XP_022789579_1
Xesp_027995	Spis_XP_022789605_1
Xesp_027995	Spis_XP_022789820_1
Xesp_027995	Spis_XP_022804420_1
Xesp_027995	Spis_XP_022786625_1
Xesp_027995	Spis_XP_022799339_1
Xesp_027995	Spis_XP_022792289_1
Xesp_027995	Spis_XP_022778212_1
Xesp_027995	Spis_XP_022787549_1
Xesp_027995	Spis_XP_022780729_1
Xesp_027995	Spis_XP_022790528_1
Xesp_027995	Spis_XP_022778051_1
Xesp_027995	Spis_XP_022809976_1
Xesp_027995	Spis_XP_022777608_1
Xesp_023375	Spis_XP_022807550_1
Xesp_023375	Spis_XP_022781499_1
Xesp_023375	Spis_XP_022792289_1
Xesp_023375	Spis_XP_022798168_1
Xesp_023375	Spis_XP_022794889_1
Xesp_023375	Spis_XP_022797054_1
Xesp_023375	Spis_XP_022783057_1
Xesp_023375	Spis_XP_022784967_1
Xesp_023375	Spis_XP_022790521_1
Xesp_023375	Spis_XP_022781607_1
Xesp_023375	Spis_XP_022781662_1
Xesp_023375	Spis_XP_022781583_1
Xesp_023375	Spis_XP_022781661_1
Xesp_023375	Spis_XP_022800086_1
Xesp_023375	Spis_XP_022780729_1
Xesp_023375	Spis_XP_022793711_1
Xesp_023375	Spis_XP_022800951_1
Xesp_023375	Spis_XP_022782834_1
Xesp_023375	Spis_XP_022809628_1
Xesp_023375	Spis_XP_022809627_1
Xesp_023375	Spis_XP_022789605_1
Xesp_023375	Spis_XP_022802995_1
Xesp_023375	Spis_XP_022780728_1
Xesp_023375	Spis_XP_022786625_1
Xesp_023375	Spis_XP_022787554_1
Xesp_023375	Spis_XP_022786785_1
Xesp_023375	Spis_XP_022804420_1
Xesp_023375	Spis_XP_022802269_1
Xesp_023375	Spis_XP_022799339_1
Xesp_023375	Spis_XP_022778212_1
Xesp_023375	Spis_XP_022781931_1
Xesp_023375	Spis_XP_022781933_1
Xesp_023375	Spis_XP_022802963_1
Xesp_023375	Spis_XP_022792902_1
Xesp_023375	Spis_XP_022790491_1
Xesp_021297	Spis_XP_022802269_1
Xesp_021297	Spis_XP_022787527_1
Xesp_021297	Spis_XP_022779790_1
Xesp_021297	Spis_XP_022779477_1
Xesp_021297	Spis_XP_022795847_1
Xesp_012793	Spis_XP_022779477_1
Xesp_012793	Spis_XP_022779426_1
Xesp_012793	Spis_XP_022779374_1
Xesp_012793	Spis_XP_022779455_1
Xesp_012793	Spis_XP_022801619_1
Xesp_012793	Spis_XP_022781138_1
Xesp_012793	Spis_XP_022789550_1
Xesp_012793	Spis_XP_022789603_1
Xesp_012793	Spis_XP_022789605_1
Xesp_012793	Spis_XP_022789579_1
Xesp_012793	Spis_XP_022789820_1
Xesp_012793	Spis_XP_022789578_1
Xesp_012793	Spis_XP_022781931_1
Xesp_012793	Spis_XP_022781933_1
Xesp_012793	Spis_XP_022786625_1
Xesp_012793	Spis_XP_022805461_1
Xesp_012793	Spis_XP_022782052_1
Xesp_012793	Spis_XP_022786785_1
Xesp_012793	Spis_XP_022778212_1
Xesp_012793	Spis_XP_022797860_1
Xesp_012793	Spis_XP_022784148_1
Xesp_012793	Spis_XP_022807550_1
Xesp_012793	Spis_XP_022781499_1
Xesp_012793	Spis_XP_022792289_1
Xesp_012793	Spis_XP_022798168_1
Xesp_012793	Spis_XP_022790528_1
Xesp_012793	Spis_XP_022800414_1
Xesp_012793	Spis_XP_022790521_1
Xesp_012793	Spis_XP_022801384_1
Xesp_012793	Spis_XP_022781607_1
Xesp_012793	Spis_XP_022790491_1
Xesp_012793	Spis_XP_022780991_1
Xesp_012793	Spis_XP_022787634_1
Xesp_012793	Spis_XP_022800951_1
Xesp_012793	Spis_XP_022805460_1
Xesp_012793	Spis_XP_022782031_1
Xesp_012793	Spis_XP_022801410_1
Xesp_012793	Spis_XP_022788576_1
Xesp_012793	Spis_XP_022784325_1
Xesp_012793	Spis_XP_022790493_1
Xesp_012793	Spis_XP_022781662_1
Xesp_012793	Spis_XP_022781583_1
Xesp_012793	Spis_XP_022797716_1
Xesp_012793	Spis_XP_022781248_1
Xesp_012793	Spis_XP_022781305_1
Xesp_012793	Spis_XP_022781310_1
Xesp_012793	Spis_XP_022810182_1
Xesp_012793	Spis_XP_022806748_1
Xesp_012793	Spis_XP_022802251_1
Xesp_012793	Spis_XP_022803478_1
Xesp_012793	Spis_XP_022790899_1
Xesp_012793	Spis_XP_022799588_1
Xesp_012793	Spis_XP_022809188_1
Xesp_012793	Spis_XP_022810096_1
Xesp_012793	Spis_XP_022780071_1
Xesp_012793	Spis_XP_022807569_1
Xesp_012793	Spis_XP_022797035_1
Xesp_012793	Spis_XP_022810004_1
Xesp_012793	Spis_XP_022797057_1
Xesp_012793	Spis_XP_022797036_1
Xesp_012793	Spis_XP_022805390_1
Xesp_012793	Spis_XP_022797054_1
Xesp_012793	Spis_XP_022794702_1
Xesp_012793	Spis_XP_022781306_1
Xesp_012793	Spis_XP_022779476_1
Xesp_012793	Spis_XP_022803497_1
Xesp_012793	Spis_XP_022801051_1
Xesp_012793	Spis_XP_022787544_1
Xesp_012793	Spis_XP_022784952_1
Xesp_012793	Spis_XP_022780039_1
Xesp_012793	Spis_XP_022795147_1
Xesp_012793	Spis_XP_022796600_1
Xesp_012793	Spis_XP_022795847_1
Xesp_012793	Spis_XP_022809628_1
Xesp_012793	Spis_XP_022809627_1
Xesp_012793	Spis_XP_022800113_1
Xesp_012793	Spis_XP_022781661_1
Xesp_012793	Spis_XP_022810108_1
Xesp_012793	Spis_XP_022794707_1
Xesp_012793	Spis_XP_022779777_1
Xesp_012793	Spis_XP_022779790_1
Xesp_012793	Spis_XP_022779780_1
Xesp_012793	Spis_XP_022780992_1
Xesp_012793	Spis_XP_022781307_1
Xesp_012793	Spis_XP_022780070_1
Xesp_012793	Spis_XP_022810003_1
Xesp_012793	Spis_XP_022795217_1
Xesp_012793	Spis_XP_022779453_1
Xesp_012793	Spis_XP_022802963_1
Xesp_012793	Spis_XP_022805049_1
Xesp_012793	Spis_XP_022804420_1
Xesp_012793	Spis_XP_022799273_1
Xesp_012793	Spis_XP_022799277_1
Xesp_012793	Spis_XP_022787552_1
Xesp_012793	Spis_XP_022787549_1
Xesp_012793	Spis_XP_022787543_1
Xesp_012793	Spis_XP_022787558_1
Xesp_012793	Spis_XP_022787556_1
Xesp_012793	Spis_XP_022798714_1
Xesp_012793	Spis_XP_022787628_1
Xesp_012793	Spis_XP_022808496_1
Xesp_012793	Spis_XP_022777608_1
Xesp_012793	Spis_XP_022784344_1
Xesp_012793	Spis_XP_022792902_1
Xesp_012793	Spis_XP_022793623_1
Xesp_012793	Spis_XP_022793627_1
Xesp_012793	Spis_XP_022798794_1
Xesp_012793	Spis_XP_022780804_1
Xesp_012793	Spis_XP_022794715_1
Xesp_012793	Spis_XP_022797504_1
Xesp_012793	Spis_XP_022782834_1
Xesp_012793	Spis_XP_022790262_1
Xesp_012793	Spis_XP_022784967_1
Xesp_012793	Spis_XP_022802995_1
Xesp_012793	Spis_XP_022805838_1
Xesp_012793	Spis_XP_022800086_1
Xesp_012793	Spis_XP_022797483_1
Xesp_012793	Spis_XP_022805466_1
Xesp_012793	Spis_XP_022803194_1
Xesp_012793	Spis_XP_022806160_1
Xesp_012793	Spis_XP_022810487_1
Xesp_012793	Spis_XP_022795152_1
Xesp_012793	Spis_XP_022790061_1
Xesp_012793	Spis_XP_022810001_1
Xesp_012793	Spis_XP_022790210_1
Xesp_012793	Spis_XP_022802117_1
Xesp_012793	Spis_XP_022787637_1
Xesp_012793	Spis_XP_022799752_1
Xesp_012793	Spis_XP_022790220_1
Xesp_012793	Spis_XP_022779475_1
Xesp_012793	Spis_XP_022784153_1
Xesp_012793	Spis_XP_022807567_1
Xesp_012793	Spis_XP_022809189_1
Xesp_012793	Spis_XP_022807568_1
Xesp_012793	Spis_XP_022796324_1
Xesp_012793	Spis_XP_022809976_1
Xesp_027994	Spis_XP_022794889_1
Xesp_027994	Spis_XP_022783057_1
Xesp_027994	Spis_XP_022784967_1
Xesp_027994	Spis_XP_022788576_1
Xesp_027994	Spis_XP_022800086_1
Xesp_027994	Spis_XP_022780729_1
Xesp_027994	Spis_XP_022793711_1
Xesp_027994	Spis_XP_022792289_1
Xesp_027994	Spis_XP_022780728_1
Xesp_027994	Spis_XP_022800951_1
Xesp_027994	Spis_XP_022782834_1
Xesp_027994	Spis_XP_022780039_1
